target_id	length	eff_length	est_counts	tpm
BgeEVm000020t2	21361	21205.2	196.829	1.5828
BgeEVm000256t1	12477	12321.2	69.4764	0.961533
BgeEVm013154t1	21231	21075.2	611.824	4.95034
BgeEVm000014t1	21222	21066.2	1166.18	9.43975
BgeEVm000014t8	5174	5018.22	337.056	11.4534
BgeEVm015310t1	1334	1178.22	19.2136	2.78075
BgeEVm000010t1	20434	20278.2	198.336	1.66784
BgeEVm021059t1	7906	7750.22	29.8915	0.657679
BgeEVm002177t1	18997	18841.2	314.288	2.84446
BgeEVm018363t1	18387	18231.2	27.9765	0.261672
BgeEVm019786t1	18386	18230.2	22.4483	0.209977
BgeEVm021991t1	8588	8432.22	77.28	1.56281
BgeEVm022327t1	18225	18069.2	154.51	1.45814
BgeEVm000015t3	17898	17742.2	186.669	1.79409
BgeEVm000037t1	17506	17350.2	139.383	1.36989
BgeEVm000087t4	17342	17186.2	44.9436	0.445932
BgeEVm000132t1	17276	17120.2	156.758	1.56136
BgeEVm019419t1	5455	5299.22	156.63	5.04014
BgeEVm020924t1	2297	2141.22	0	0
BgeEVm015615t1	10621	10465.2	60.2099	0.981071
BgeEVm008727t1	11614	11458.2	94.7853	1.4106
BgeEVm000115t1	16595	16439.2	33	0.342305
BgeEVm002379t3	16550	16394.2	800.9	8.33044
BgeEVm000566t1	9732	9576.22	36	0.641046
BgeEVm000979t1	16130	15974.2	88.6866	0.946714
BgeEVm001027t1	4104	3948.22	0	0
BgeEVm000021t1	15963	15807.2	54.5129	0.588064
BgeEVm016632t1	1293	1137.22	5	0.749731
BgeEVm005794t1	15925	15769.2	306.343	3.31267
BgeEVm001454t3	15797	15641.2	161.656	1.76239
BgeEVm000778t1	15741	15585.2	1577.53	17.2601
BgeEVm000833t1	15719	15563.2	181.36	1.98712
BgeEVm010802t1	1266	1110.22	7.06243	1.08474
BgeEVm003239t1	15699	15543.2	81.0155	0.888808
BgeEVm000144t1	15602	15446.2	0.183441	0.00202514
BgeEVm000552t4	15468	15312.2	77.4567	0.862585
BgeEVm018454t1	6241	6085.22	66.2629	1.85684
BgeEVm022284t1	15112	14956.2	788.939	8.99503
BgeEVm001519t1	14989	14833.2	57.737	0.663743
BgeEVm001519t10	11655	11499.2	466.699	6.92068
BgeEVm021024t1	4634	4478.22	21.0577	0.801835
BgeEVm000067t1	14966	14810.2	94.0036	1.08234
BgeEVm018437t1	4926	4770.22	0	0
BgeEVm020667t1	8668	8512.22	129.225	2.58873
BgeEVm004367t1	14681	14525.2	188.368	2.21139
BgeEVm017696t1	6411	6255.22	21.8444	0.595494
BgeEVm015619t2	14625	14469.2	224.437	2.64503
BgeEVm014492t1	6179	6023.22	4.03303	0.114178
BgeEVm000058t4	14489	14333.2	0	0
BgeEVm022286t1	14478	14322.2	69.9802	0.833193
BgeEVm000152t1	14403	14247.2	158.32	1.89491
BgeEVm001107t1	14300	14144.2	144.107	1.73735
BgeEVm015476t1	14267	14111.2	970.747	11.7307
BgeEVm014379t1	4535	4379.22	137.563	5.35657
BgeEVm006659t1	14152	13996.2	360.499	4.39212
BgeEVm000215t4	14097	13941.2	132.195	1.61694
BgeEVm010439t1	13961	13805.2	474.158	5.8568
BgeEVm009300t1	1386	1230.22	52.0036	7.20826
BgeEVm003016t1	4201	4045.22	0.128185	0.0054035
BgeEVm015747t1	7488	7332.22	256.753	5.9712
BgeEVm018198t1	4111	3955.22	24.4715	1.05505
BgeEVm008758t1	8778	8622.22	0	0
BgeEVm002147t1	13572	13416.2	34.2533	0.435365
BgeEVm020683t1	1284	1128.22	2.68003	0.405065
BgeEVm008603t1	13517	13361.2	88.3469	1.12752
BgeEVm016041t1	7788	7632.22	46.2219	1.03271
BgeEVm014577t1	7651	7495.22	13.9584	0.317564
BgeEVm008334t1	5452	5296.22	0	0
BgeEVm005338t1	13446	13290.2	313.588	4.02354
BgeEVm001349t3	13403	13247.2	202.117	2.6017
BgeEVm015475t1	13321	13165.2	1268.03	16.4242
BgeEVm001923t1	13314	13158.2	240.951	3.12257
BgeEVm018761t3	9403	9247.22	0	0
BgeEVm026365t1	13288	13132.2	364.112	4.72801
BgeEVm014291t1	13247	13091.2	157.696	2.0541
BgeEVm000781t1	13153	12997.2	672.443	8.82238
BgeEVm014938t1	13149	12993.2	605.897	7.95175
BgeEVm009658t1	7109	6953.22	56.8942	1.39528
BgeEVm007685t3	13028	12872.2	65.3958	0.866318
BgeEVm003005t1	12987	12831.2	108.245	1.43854
BgeEVm005482t1	12984	12828.2	3.57582	0.0475325
BgeEVm000043t1	12972	12816.2	33.398	0.444367
BgeEVm018405t1	378	224.306	0	0
BgeEVm018236t1	9892	9736.22	77.0727	1.34987
BgeEVm004582t4	12892	12736.2	136.672	1.82986
BgeEVm000094t1	12880	12724.2	126	1.68857
BgeEVm000054t1	12866	12710.2	37	0.496397
BgeEVm019282t1	7985	7829.22	121.825	2.65337
BgeEVm000193t1	12814	12658.2	361.253	4.86654
BgeEVm008726t1	12735	12579.2	134.649	1.82529
BgeEVm004731t1	12693	12537.2	721.077	9.80756
BgeEVm001080t5	12652	12496.2	77.2196	1.05373
BgeEVm006310t1	12584	12428.2	150.965	2.07132
BgeEVm019185t1	3177	3021.22	30.5438	1.72393
BgeEVm005680t1	1970	1814.22	19.7314	1.85459
BgeEVm000040t1	12532	12376.2	60.4111	0.832356
BgeEVm007853t1	12519	12363.2	11.3588	0.156668
BgeEVm003829t1	12517	12361.2	194.196	2.67892
BgeEVm000693t1	12436	12280.2	65.5458	0.910163
BgeEVm000292t1	12386	12230.2	289.47	4.03598
BgeEVm018774t1	12384	12228.2	90.9292	1.26801
BgeEVm022546t1	12348	12192.2	4.49785	0.0629076
BgeEVm000062t1	12297	12141.2	355	4.98594
BgeEVm001860t1	12290	12134.2	288.759	4.05793
BgeEVm008999t1	1770	1614.22	0	0
BgeEVm000073t1	12196	12040.2	139.03	1.96904
BgeEVm021152t1	3198	3042.22	1.2959	0.0726376
BgeEVm021007t1	4386	4230.22	26.605	1.07246
BgeEVm019890t1	8950	8794.22	132.655	2.57222
BgeEVm000274t1	12003	11847.2	10.9281	0.157293
BgeEVm009905t1	11956	11800.2	30.9256	0.446898
BgeEVm000069t1	11936	11780.2	677.698	9.80987
BgeEVm021746t1	9163	9007.22	178.065	3.37108
BgeEVm017496t1	8214	8058.22	157.157	3.32564
BgeEVm004974t1	8567	8411.22	372.205	7.54578
BgeEVm000057t1	11850	11694.2	28	0.408289
BgeEVm015095t1	11805	11649.2	240.555	3.52127
BgeEVm020447t1	7969	7813.22	392.672	8.56999
BgeEVm022225t1	6900	6744.22	39.3743	0.995546
BgeEVm018650t1	2817	2661.22	5	0.320383
BgeEVm017886t1	5235	5079.22	252.386	8.47323
BgeEVm000070t1	11671	11515.2	24.7303	0.366216
BgeEVm000051t1	11665	11509.2	0.168255	0.00249289
BgeEVm001638t1	11639	11483.2	229.983	3.41517
BgeEVm000167t1	11607	11451.2	13.1754	0.196198
BgeEVm005459t1	11577	11421.2	276.299	4.12522
BgeEVm005979t5	11547	11391.2	56.3615	0.84371
BgeEVm021512t1	7365	7209.22	70.6218	1.67044
BgeEVm004258t3	11535	11379.2	60.629	0.908549
BgeEVm006551t1	11525	11369.2	37.2222	0.55828
BgeEVm003839t4	4573	4417.22	82.2121	3.17371
BgeEVm000368t4	11477	11321.2	66.0841	0.995369
BgeEVm015823t1	1431	1275.22	67.1634	8.98106
BgeEVm010380t1	11400	11244.2	1093.79	16.5876
BgeEVm021111t1	11395	11239.2	15.2074	0.230728
BgeEVm016952t1	7455	7299.22	396.726	9.26818
BgeEVm000100t1	11352	11196.2	38.9122	0.592646
BgeEVm020114t1	2324	2168.22	2.07489	0.163182
BgeEVm000450t1	11345	11189.2	13.8224	0.210652
BgeEVm020923t1	2235	2079.22	496.926	40.7541
BgeEVm020905t1	11288	11132.2	53.2603	0.815835
BgeEVm021581t1	3106	2950.22	41	2.36979
BgeEVm002629t1	11276	11120.2	86.8489	1.33178
BgeEVm014422t1	5832	5676.22	117.617	3.5334
BgeEVm018355t1	11178	11022.2	180.118	2.78656
BgeEVm022175t1	4303	4147.22	0	0
BgeEVm018611t1	8364	8208.22	115.225	2.39375
BgeEVm007684t3	11146	10990.2	264.96	4.11107
BgeEVm000055t1	11113	10957.2	292.522	4.55238
BgeEVm000122t1	11086	10930.2	68.9141	1.07513
BgeEVm005682t1	1978	1822.22	7.69954	0.720517
BgeEVm000060t1	10999	10843.2	38	0.597594
BgeEVm013426t1	10996	10840.2	465.802	7.3273
BgeEVm020696t1	10996	10840.2	67.7006	1.06496
BgeEVm019522t1	353	200.255	1	0.851526
BgeEVm010633t1	8606	8450.22	64.8429	1.3085
BgeEVm031281t1	10917	10761.2	1154.61	18.2959
BgeEVm000080t1	10915	10759.2	0	0
BgeEVm002134t3	10913	10757.2	1805.5	28.6205
BgeEVm001965t5	2837	2681.22	0	0
BgeEVm022918t1	2780	2624.22	86.0649	5.5925
BgeEVm020057t1	7951	7795.22	29.7877	0.651611
BgeEVm015363t1	1995	1839.22	1.45493	0.134893
BgeEVm020068t1	1017	861.222	1	0.198
BgeEVm002800t2	4329	4173.22	0	0
BgeEVm018237t1	10731	10575.2	11442.2	184.502
BgeEVm020468t1	8733	8577.22	10.0306	0.199417
BgeEVm019114t1	6010	5854.22	382.213	11.1331
BgeEVm000200t1	10707	10551.2	73.1613	1.18239
BgeEVm008170t1	1570	1414.22	3	0.36173
BgeEVm001884t1	10649	10493.2	43.1156	0.700658
BgeEVm008684t6	5195	5039.22	4.2716	0.144547
BgeEVm017437t1	2697	2541.22	17.8955	1.20083
BgeEVm000178t1	10582	10426.2	129.047	2.11059
BgeEVm002436t1	10561	10405.2	101.118	1.65713
BgeEVm000878t1	10556	10400.2	97.2391	1.59433
BgeEVm015263t1	10539	10383.2	30.62	0.502867
BgeEVm020509t1	2258	2102.22	1.78984	0.145183
BgeEVm000182t4	10467	10311.2	205.316	3.39542
BgeEVm000822t1	10432	10276.2	0	0
BgeEVm017005t1	4410	4254.22	1	0.040083
BgeEVm006443t1	10403	10247.2	1.23317	0.020521
BgeEVm012995t1	6799	6643.22	26.6678	0.684525
BgeEVm016941t1	5867	5711.22	0	0
BgeEVm026367t1	10337	10181.2	152.701	2.55754
BgeEVm021239t1	4811	4655.22	77.6195	2.84323
BgeEVm000475t1	10309	10153.2	140.531	2.3602
BgeEVm000680t1	10293	10137.2	0	0
BgeEVm019304t1	10274	10118.2	111.228	1.87453
BgeEVm000108t1	10269	10113.2	5.94519	0.100244
BgeEVm003689t29	4217	4061.22	91.6158	3.84675
BgeEVm000180t3	10238	10082.2	160.441	2.71357
BgeEVm021747t1	10151	9995.22	10.0241	0.171016
BgeEVm020507t1	2194	2038.22	15.8979	1.33005
BgeEVm030719t1	10127	9971.22	510.949	8.73797
BgeEVm002686t1	10074	9918.22	44.2077	0.760055
BgeEVm000095t1	10065	9909.22	36	0.619503
BgeEVm001602t1	10064	9908.22	17.3741	0.299012
BgeEVm022801t1	6993	6837.22	321.959	8.02974
BgeEVm007446t1	2055	1899.22	0	0
BgeEVm019305t1	10053	9897.22	154.894	2.66872
BgeEVm010634t1	10053	9897.22	27.0569	0.466172
BgeEVm022802t1	747	591.26	5.53081	1.59511
BgeEVm016883t1	10010	9854.22	0	0
BgeEVm021527t1	10008	9852.22	778.277	13.4704
BgeEVm007916t1	9969	9813.22	156.134	2.71311
BgeEVm021764t1	1291	1135.22	26.8854	4.03846
BgeEVm000276t1	9944	9788.22	62.2262	1.08405
BgeEVm020469t1	9924	9768.22	1046.89	18.2753
BgeEVm015172t1	9915	9759.22	100.381	1.75396
BgeEVm000233t1	9900	9744.22	108.138	1.8924
BgeEVm017817t1	9888	9732.22	326.379	5.71862
BgeEVm005521t1	9855	9699.22	1.29409	0.0227515
BgeEVm019863t1	669	513.26	48.23	16.0236
BgeEVm021748t1	9852	9696.22	228.729	4.02254
BgeEVm009369t1	5566	5410.22	278.524	8.77865
BgeEVm006356t5	3947	3791.22	147.706	6.64354
BgeEVm001619t1	9800	9644.22	312.755	5.52991
BgeEVm001956t1	9789	9633.22	0	0
BgeEVm015445t1	4967	4811.22	33.6809	1.19374
BgeEVm010079t4	9784	9628.22	94.3122	1.67033
BgeEVm000510t1	9780	9624.22	49.2725	0.873011
BgeEVm017106t1	9734	9578.22	247.782	4.41129
BgeEVm000476t4	9731	9575.22	379.898	6.76548
BgeEVm005245t3	9718	9562.22	285.963	5.09955
BgeEVm019012t1	9710	9554.22	318.696	5.68804
BgeEVm004890t1	9703	9547.22	0	0
BgeEVm001016t1	9691	9535.22	101.325	1.81204
BgeEVm018873t1	9652	9496.22	228.375	4.1009
BgeEVm013137t1	9649	9493.22	61.1554	1.0985
BgeEVm001500t1	9646	9490.22	0	0
BgeEVm000561t1	9630	9474.22	44.1795	0.795167
BgeEVm017411t1	9624	9468.22	650.167	11.7095
BgeEVm001595t1	9621	9465.22	0	0
BgeEVm016383t1	9614	9458.22	94.3919	1.70179
BgeEVm020797t1	3320	3164.22	73.9533	3.98539
BgeEVm022429t1	4086	3930.22	34.797	1.50975
BgeEVm027581t1	9579	9423.22	2358.06	42.6713
BgeEVm000101t1	9578	9422.22	40	0.723915
BgeEVm003852t1	9565	9409.22	0	0
BgeEVm017487t1	7189	7033.22	35.1035	0.851093
BgeEVm005655t1	9514	9358.22	29.8276	0.543508
BgeEVm019891t1	9458	9302.22	749.894	13.7466
BgeEVm021528t1	9435	9279.22	498.739	9.16522
BgeEVm022461t1	5940	5784.22	5.02061	0.14801
BgeEVm006591t7	9426	9270.22	36.246	0.666731
BgeEVm034509t1	9425	9269.22	5132.89	94.4278
BgeEVm017497t1	9420	9264.22	78.3202	1.4416
BgeEVm001693t1	9420	9264.22	60	1.10439
BgeEVm004821t1	9417	9261.22	139.489	2.56834
BgeEVm007746t1	1511	1355.22	128	16.1057
BgeEVm000573t5	9372	9216.22	59.951	1.10924
BgeEVm017180t1	1046	890.222	16.2092	3.10487
BgeEVm001233t1	9368	9212.22	29.8612	0.552744
BgeEVm007287t1	9366	9210.22	111.866	2.07113
BgeEVm000269t1	9359	9203.22	48.167	0.892463
BgeEVm002116t4	9299	9143.22	0	0
BgeEVm016500t1	9296	9140.22	395.868	7.38541
BgeEVm022515t1	9273	9117.22	365	6.8267
BgeEVm006592t1	9253	9097.22	8.2706	0.155028
BgeEVm003301t1	9233	9077.22	75.2897	1.41437
BgeEVm017256t1	929	773.222	0	0
BgeEVm000922t1	9223	9067.22	59.8745	1.12603
BgeEVm020325t1	2911	2755.22	27.1628	1.68112
BgeEVm000546t1	9198	9042.22	33.21	0.626288
BgeEVm000121t1	9176	9020.22	0	0
BgeEVm000888t1	9170	9014.22	74.9903	1.41859
BgeEVm000669t1	4482	4326.22	7.00967	0.276293
BgeEVm021240t1	5166	5010.22	42.8891	1.45972
BgeEVm017807t1	9136	8980.22	9.85043	0.187046
BgeEVm000472t8	9134	8978.22	5.30388	0.100736
BgeEVm009370t1	9105	8949.22	803.477	15.3098
BgeEVm014220t1	1736	1580.22	2.54077	0.274175
BgeEVm001232t1	9084	8928.22	0	0
BgeEVm001159t1	9080	8924.22	58.3606	1.11514
BgeEVm003351t1	9079	8923.22	31.2947	0.59804
BgeEVm000501t4	9076	8920.22	18.6438	0.356401
BgeEVm013625t1	9037	8881.22	175.21	3.36408
BgeEVm012905t1	9036	8880.22	63.4174	1.21777
BgeEVm012483t5	9034	8878.22	42.6218	0.818627
BgeEVm023388t1	9023	8867.22	50.8169	0.977241
BgeEVm003672t1	8984	8828.22	10.5358	0.203504
BgeEVm032517t1	8978	8822.22	3.4661	0.0669952
BgeEVm020999t1	3866	3710.22	0	0
BgeEVm001073t1	8974	8818.22	9.49966	0.183699
BgeEVm003211t1	2425	2269.22	12.5554	0.943485
BgeEVm021713t2	5968	5812.22	40.1699	1.17853
BgeEVm002746t1	8953	8797.22	176.069	3.41286
BgeEVm028085t1	8953	8797.22	60.173	1.16637
BgeEVm000280t1	8951	8795.22	221.166	4.28797
BgeEVm000127t1	8948	8792.22	0	0
BgeEVm001955t1	8947	8791.22	38.3893	0.744631
BgeEVm018612t1	8897	8741.22	188.175	3.67089
BgeEVm021667t1	3590	3434.22	47.0161	2.33453
BgeEVm017902t1	8887	8731.22	212.236	4.14501
BgeEVm021992t1	8854	8698.22	38.1021	0.746963
BgeEVm000305t1	8852	8696.22	0	0
BgeEVm032518t1	8849	8693.22	7.82939	0.153578
BgeEVm004123t6	8834	8678.22	125.869	2.47325
BgeEVm006490t1	2717	2561.22	21.0163	1.39923
BgeEVm013510t1	4232	4076.22	29.7032	1.24259
BgeEVm021993t1	8828	8672.22	63.3832	1.2463
BgeEVm017730t1	1608	1452.22	17.4689	2.05122
BgeEVm023106t1	8811	8655.22	28.7094	0.565622
BgeEVm015067t1	3367	3211.22	48.1799	2.55844
BgeEVm018753t1	1039	883.222	24	4.63364
BgeEVm003024t1	8762	8606.22	4	0.0792553
BgeEVm019283t1	8755	8599.22	36.5772	0.725324
BgeEVm017277t1	2186	2030.22	94.0131	7.89634
BgeEVm019139t1	1089	933.222	14	2.55814
BgeEVm013551t1	5441	5285.22	317.79	10.2532
BgeEVm015642t1	5693	5537.22	171.608	5.28477
BgeEVm000186t1	8719	8563.22	38.0479	0.757659
BgeEVm003035t1	8719	8563.22	24.0305	0.478527
BgeEVm026320t1	8703	8547.22	377.692	7.53519
BgeEVm016780t1	4244	4088.22	6.39566	0.266767
BgeEVm021697t1	4559	4403.22	20.6599	0.800091
BgeEVm000536t1	8670	8514.22	207.924	4.16428
BgeEVm008686t2	8669	8513.22	14.698	0.294405
BgeEVm000862t3	8665	8509.22	114.955	2.30366
BgeEVm009155t1	8662	8506.22	114	2.28533
BgeEVm014251t1	8659	8503.22	38.6903	0.775889
BgeEVm005737t1	8656	8500.22	3	0.0601827
BgeEVm010403t1	8651	8495.22	12.5732	0.252379
BgeEVm019892t1	8649	8493.22	121	2.42937
BgeEVm020277t1	8645	8489.22	80.7887	1.62279
BgeEVm022516t1	8644	8488.22	54.66	1.09808
BgeEVm017423t1	1294	1138.22	19	2.84648
BgeEVm015883t1	3677	3521.22	6.00911	0.291003
BgeEVm013384t1	8638	8482.22	0	0
BgeEVm009604t5	1242	1086.22	3.3411	0.524507
BgeEVm008223t1	2152	1996.22	0	0
BgeEVm001053t1	8618	8462.22	2.45923	0.049556
BgeEVm005962t1	2169	2013.22	20.2834	1.71803
BgeEVm021972t1	6788	6632.22	198.205	5.09607
BgeEVm001192t1	8579	8423.22	38.0796	0.770895
BgeEVm006109t1	8569	8413.22	1.39964	0.0283683
BgeEVm000126t4	8565	8409.22	17.7925	0.360796
BgeEVm001258t1	8565	8409.22	10.0178	0.203142
BgeEVm016607t1	4337	4181.22	0	0
BgeEVm004197t1	8537	8381.22	22.8282	0.464457
BgeEVm010402t1	5967	5811.22	1293.72	37.9625
BgeEVm006464t1	8534	8378.22	19.3255	0.393332
BgeEVm004960t1	8519	8363.22	33.8754	0.690702
BgeEVm016561t1	8514	8358.22	686.184	13.9993
BgeEVm022422t1	416	261.296	0	0
BgeEVm008209t1	8500	8344.22	115	2.35013
BgeEVm016333t1	2248	2092.22	2.63826	0.215026
BgeEVm019436t1	8495	8339.22	38.5012	0.78728
BgeEVm013516t1	8473	8317.22	21.5042	0.440885
BgeEVm001398t1	8456	8300.22	71.3386	1.4656
BgeEVm005923t1	8454	8298.22	9.0003	0.184949
BgeEVm006037t3	8452	8296.22	165.996	3.41191
BgeEVm026728t1	8451	8295.22	112.729	2.31734
BgeEVm013132t1	3268	3112.22	96	5.25995
BgeEVm016716t1	2722	2566.22	14.1442	0.939865
BgeEVm010273t1	8434	8278.22	960.503	19.7853
BgeEVm001347t1	8425	8269.22	8.88147	0.183147
BgeEVm020077t1	8425	8269.22	54.6944	1.12787
BgeEVm001725t1	8418	8262.22	3.98109	0.0821649
BgeEVm023977t1	8405	8249.22	284.267	5.87617
BgeEVm005389t3	8397	8241.22	87.2234	1.80477
BgeEVm006222t1	8397	8241.22	0	0
BgeEVm002918t1	8390	8234.22	247.063	5.11643
BgeEVm000208t1	8379	8223.22	95.7901	1.98637
BgeEVm021994t1	8379	8223.22	11.0746	0.22965
BgeEVm000439t1	8373	8217.22	80.0051	1.66025
BgeEVm016657t1	3340	3184.22	10.7483	0.575596
BgeEVm008233t1	8360	8204.22	5.21611	0.108415
BgeEVm000243t1	8353	8197.22	48.2923	1.0046
BgeEVm000213t1	8342	8186.22	25.8601	0.538675
BgeEVm017395t1	700	544.26	1	0.31331
BgeEVm020909t1	1651	1495.22	4	0.456179
BgeEVm020471t1	8335	8179.22	228.942	4.77304
BgeEVm008669t1	4838	4682.22	438.479	15.969
BgeEVm017646t1	3294	3138.22	37.2024	2.02147
BgeEVm019581t1	8312	8156.22	655.971	13.7144
BgeEVm001184t1	8308	8152.22	82.4067	1.72372
BgeEVm007981t1	4625	4469.22	188.173	7.17969
BgeEVm015011t1	8291	8135.22	40.3103	0.844943
BgeEVm000172t1	8289	8133.22	15	0.314492
BgeEVm024921t1	8287	8131.22	150.18	3.14947
BgeEVm003964t1	8276	8120.22	4.28883	0.090064
BgeEVm033195t1	8268	8112.22	36.957	0.776851
BgeEVm000183t1	8260	8104.22	5.20257	0.109468
BgeEVm026729t1	8259	8103.22	103.45	2.17699
BgeEVm000928t3	8259	8103.22	39.9802	0.841332
BgeEVm000192t1	8255	8099.22	1	0.0210541
BgeEVm017027t1	8248	8092.22	160.83	3.38906
BgeEVm002896t1	8243	8087.22	12.8114	0.270133
BgeEVm000250t4	8242	8086.22	2.9274	0.061733
BgeEVm020448t1	8228	8072.22	78.6054	1.6605
BgeEVm001848t1	8217	8061.22	0	0
BgeEVm000887t1	8201	8045.22	41	0.869014
BgeEVm006914t2	8199	8043.22	107.192	2.27255
BgeEVm000555t1	8198	8042.22	128.957	2.73432
BgeEVm018997t1	8179	8023.22	181.915	3.86634
BgeEVm000284t1	8172	8016.22	12.1914	0.259337
BgeEVm001181t1	8151	7995.22	0	0
BgeEVm002404t1	8122	7966.22	70.2003	1.50268
BgeEVm019713t1	8111	7955.22	21.5665	0.462282
BgeEVm001003t1	8108	7952.22	69.6309	1.49312
BgeEVm014974t1	8104	7948.22	29.0847	0.623987
BgeEVm008490t1	8103	7947.22	149.7	3.21209
BgeEVm020420t1	5185	5029.22	280.167	9.49942
BgeEVm002115t3	8091	7935.22	38.4847	0.827009
BgeEVm005839t1	8055	7899.22	3.01969	0.0651866
BgeEVm029541t1	8038	7882.22	15.1934	0.32869
BgeEVm002249t1	8035	7879.22	638.764	13.8241
BgeEVm032519t1	8031	7875.22	556.585	12.0517
BgeEVm000190t1	8026	7870.22	0	0
BgeEVm002278t1	8024	7868.22	31.3626	0.679698
BgeEVm008283t1	8023	7867.22	40.364	0.87489
BgeEVm000389t1	8023	7867.22	57.1899	1.23959
BgeEVm003750t1	8022	7866.22	84.0915	1.82291
BgeEVm017412t1	8021	7865.22	10.5203	0.228085
BgeEVm000383t1	8020	7864.22	24	0.520399
BgeEVm005027t1	3740	3584.22	0.298455	0.0141992
BgeEVm000401t1	8010	7854.22	2	0.0434218
BgeEVm009733t1	7999	7843.22	83.9489	1.82516
BgeEVm019714t1	7993	7837.22	34.1122	0.742213
BgeEVm000671t4	7993	7837.22	82.1124	1.7866
BgeEVm001305t1	7988	7832.22	19.7066	0.429049
BgeEVm000585t1	7984	7828.22	48.8058	1.06314
BgeEVm002252t1	7980	7824.22	0	0
BgeEVm019707t1	691	535.26	10	3.18578
BgeEVm020862t1	7976	7820.22	191.295	4.17124
BgeEVm017400t1	7975	7819.22	78	1.70103
BgeEVm018311t1	4550	4394.22	60.5431	2.34944
BgeEVm000170t1	7957	7801.22	6.13682	0.134141
BgeEVm006200t1	7940	7784.22	46.2916	1.01407
BgeEVm021000t1	3615	3459.22	2.54073	0.125245
IMD_Tak1_BgeEVm005048t1	7934	7778.22	313.457	6.87193
BgeEVm012440t1	3517	3361.22	17	0.862447
BgeEVm001874t1	7928	7772.22	96.3688	2.11433
BgeEVm000386t1	7926	7770.22	85.2264	1.87034
BgeEVm000201t3	7924	7768.22	0	0
BgeEVm006901t1	7914	7758.22	26.3598	0.579376
BgeEVm029001t1	7913	7757.22	2526.11	55.53
BgeEVm021060t1	7903	7747.22	27.7247	0.61024
BgeEVm017606t1	7892	7736.22	49.0975	1.08221
BgeEVm030650t1	7885	7729.22	484.52	10.6895
BgeEVm000244t3	7877	7721.22	55.6245	1.22846
BgeEVm006678t1	7871	7715.22	219.432	4.8499
BgeEVm001987t1	7867	7711.22	2	0.044227
BgeEVm008031t1	1254	1098.22	0	0
BgeEVm025602t2	7857	7701.22	123.307	2.73028
BgeEVm009801t1	7843	7687.22	342	7.58643
BgeEVm009197t1	3557	3401.22	0	0
BgeEVm003500t1	7832	7676.22	59.391	1.31933
BgeEVm015696t1	7827	7671.22	27.8994	0.62017
BgeEVm019864t1	5943	5787.22	35.7908	1.05459
BgeEVm015206t1	7821	7665.22	27.7257	0.616791
BgeEVm001965t87	1013	857.222	0	0
