target_id	length	eff_length	est_counts	tpm
BgeEVm018437t1	4926	4769.74	2	0.0872926
BgeEVm020667t1	8668	8511.74	107.134	2.6203
BgeEVm004367t1	14681	14524.7	178.067	2.55222
BgeEVm017696t1	6411	6254.74	15.566	0.518097
BgeEVm015619t2	14625	14468.7	187.97	2.70458
BgeEVm014492t1	6179	6022.74	5.24959	0.181457
BgeEVm000058t4	14489	14332.7	0	0
BgeEVm022286t1	14478	14321.7	66.9103	0.972613
BgeEVm000152t1	14403	14246.7	160.292	2.34228
BgeEVm001107t1	14300	14143.7	243.205	3.57973
BgeEVm015476t1	14267	14110.7	667.078	9.84168
BgeEVm014379t1	4535	4378.74	52.3682	2.48978
BgeEVm006659t1	14152	13995.7	270.622	4.0254
BgeEVm000215t4	14097	13940.7	168.569	2.51729
BgeEVm010439t1	13961	13804.7	703.13	10.6035
BgeEVm009300t1	1386	1229.74	69.1306	11.703
BgeEVm003016t1	4201	4044.74	1.56414	0.080506
BgeEVm015747t1	7488	7331.74	278.052	7.89516
BgeEVm018198t1	4111	3954.74	32.8135	1.72734
BgeEVm008758t1	8778	8621.74	0	0
BgeEVm002147t1	13572	13415.7	84.0283	1.30393
BgeEVm020683t1	1284	1127.74	5.56578	1.02744
BgeEVm008603t1	13517	13360.7	76.5045	1.19206
BgeEVm016041t1	7788	7631.74	47.5978	1.29839
BgeEVm014577t1	7651	7494.74	34.3749	0.954831
BgeEVm008334t1	5452	5295.74	0	0
BgeEVm005338t1	13446	13289.7	372.022	5.82767
BgeEVm001349t3	13403	13246.7	130.864	2.05662
BgeEVm015475t1	13321	13164.7	632.043	9.99486
BgeEVm001923t1	13314	13157.7	361.361	5.71745
BgeEVm018761t3	9403	9246.74	0	0
BgeEVm026365t1	13288	13131.7	166.306	2.63651
BgeEVm014291t1	13247	13090.7	172.731	2.74694
BgeEVm000781t1	13153	12996.7	765.165	12.2564
BgeEVm014938t1	13149	12992.7	579.051	9.27809
BgeEVm009658t1	7109	6952.74	70.4427	2.10922
BgeEVm007685t3	13028	12871.7	66.7478	1.07955
BgeEVm003005t1	12987	12830.7	96.8327	1.57113
BgeEVm005482t1	12984	12827.7	5.76358	0.0935373
BgeEVm000043t1	12972	12815.7	14.6886	0.238606
BgeEVm018405t1	378	223.36	0	0
BgeEVm018236t1	9892	9735.74	73.2502	1.56633
BgeEVm004582t4	12892	12735.7	87.1956	1.42532
BgeEVm000094t1	12880	12723.7	175	2.86329
BgeEVm000054t1	12866	12709.7	84	1.37589
BgeEVm019282t1	7985	7828.74	153.661	4.08616
BgeEVm000193t1	12814	12657.7	398	6.54589
BgeEVm008726t1	12735	12578.7	115.243	1.90731
BgeEVm004731t1	12693	12536.7	856.291	14.2193
BgeEVm001080t5	12652	12495.7	71.7884	1.19601
BgeEVm006310t1	12584	12427.7	230.027	3.85326
BgeEVm019185t1	3177	3020.74	36.8558	2.54001
BgeEVm005680t1	1970	1813.74	6.04153	0.693447
BgeEVm000040t1	12532	12375.7	60.4094	1.01619
BgeEVm007853t1	12519	12362.7	22.4195	0.377532
BgeEVm003829t1	12517	12360.7	271.138	4.56656
BgeEVm000693t1	12436	12279.7	85.9175	1.45658
BgeEVm000292t1	12386	12229.7	445.66	7.58628
BgeEVm018774t1	12384	12227.7	108.583	1.84867
BgeEVm022546t1	12348	12191.7	4.22581	0.0721583
BgeEVm000062t1	12297	12140.7	338	5.79581
BgeEVm001860t1	12290	12133.7	209.598	3.59613
BgeEVm008999t1	1770	1613.74	1.79739	0.231873
BgeEVm000073t1	12196	12039.7	119.518	2.06661
BgeEVm021152t1	3198	3041.74	9	0.615974
BgeEVm021007t1	4386	4229.74	19.125	0.941304
BgeEVm019890t1	8950	8793.74	112.479	2.6628
BgeEVm000274t1	12003	11846.7	13.7507	0.24164
BgeEVm009905t1	11956	11799.7	35.5061	0.626431
BgeEVm000069t1	11936	11779.7	668.65	11.8169
BgeEVm021746t1	9163	9006.74	232.572	5.37566
BgeEVm017496t1	8214	8057.74	180.408	4.66107
BgeEVm004974t1	8567	8410.74	251.799	6.2325
BgeEVm000057t1	11850	11693.7	96	1.70907
BgeEVm015095t1	11805	11648.7	194.349	3.47333
BgeEVm020447t1	7969	7812.74	308.51	8.2207
BgeEVm022225t1	6900	6743.74	47.5554	1.46805
BgeEVm018650t1	2817	2660.74	11	0.860661
BgeEVm017886t1	5235	5078.74	150.592	6.1729
BgeEVm000070t1	11671	11514.7	65.155	1.17797
BgeEVm000051t1	11665	11508.7	0.142372	0.00257536
BgeEVm001638t1	11639	11482.7	116.376	2.1099
BgeEVm000167t1	11607	11450.7	52.4716	0.953967
BgeEVm005459t1	11577	11420.7	223.584	4.07558
BgeEVm005979t5	11547	11390.7	101.788	1.86032
BgeEVm021512t1	7365	7208.74	54.6671	1.57873
BgeEVm004258t3	11535	11378.7	99.8219	1.82631
BgeEVm006551t1	11525	11368.7	86.6944	1.58753
BgeEVm003839t4	4573	4416.74	55.2588	2.60461
BgeEVm000368t4	11477	11320.7	42.6516	0.784338
BgeEVm015823t1	1431	1274.74	29.3034	4.78562
BgeEVm010380t1	11400	11243.7	1183.65	21.9157
BgeEVm021111t1	11395	11238.7	36.6576	0.679029
BgeEVm016952t1	7455	7298.74	341.903	9.75207
BgeEVm000100t1	11352	11195.7	29.7327	0.552871
BgeEVm020114t1	2324	2167.74	0	0
BgeEVm000450t1	11345	11188.7	17.044	0.317127
BgeEVm020923t1	2235	2078.74	422.667	42.3292
BgeEVm020905t1	11288	11131.7	94.7612	1.77219
BgeEVm021581t1	3106	2949.74	36	2.54074
BgeEVm002629t1	11276	11119.7	218.509	4.09089
BgeEVm014422t1	5832	5675.74	110.615	4.05727
BgeEVm018355t1	11178	11021.7	133.512	2.52182
BgeEVm022175t1	4303	4146.74	2.13095	0.106982
BgeEVm018611t1	8364	8207.74	92.2249	2.3392
BgeEVm007684t3	11146	10989.7	314.79	5.96315
BgeEVm000055t1	11113	10956.7	296.454	5.63273
BgeEVm000122t1	11086	10929.7	30.4296	0.5796
BgeEVm005682t1	1978	1821.74	9.25293	1.05739
BgeEVm000060t1	10999	10842.7	36	0.691203
BgeEVm013426t1	10996	10839.7	516.435	9.91834
BgeEVm020696t1	10996	10839.7	110.302	2.11839
BgeEVm019522t1	353	199.135	2	2.09086
BgeEVm010633t1	8606	8449.74	54.0728	1.33223
BgeEVm031281t1	10917	10760.7	751.884	14.5463
BgeEVm000080t1	10915	10758.7	0	0
BgeEVm002134t3	10913	10756.7	2102.55	40.6919
BgeEVm001965t5	2837	2680.74	836.351	64.9495
BgeEVm022918t1	2780	2623.74	115.971	9.20174
BgeEVm020057t1	7951	7794.74	33.8084	0.902952
BgeEVm015363t1	1995	1838.74	8.93835	1.012
BgeEVm020068t1	1017	860.744	5	1.20931
BgeEVm002800t2	4329	4172.74	19.0147	0.94866
BgeEVm018237t1	10731	10574.7	8136.97	160.19
BgeEVm020468t1	8733	8576.74	19.7047	0.478289
BgeEVm019114t1	6010	5853.74	807.247	28.7088
BgeEVm000200t1	10707	10550.7	95.602	1.88637
BgeEVm008170t1	1570	1413.74	6	0.883534
BgeEVm001884t1	10649	10492.7	43.9092	0.871183
BgeEVm008684t6	5195	5038.74	11.7601	0.485883
BgeEVm017437t1	2697	2540.74	11.0373	0.904364
BgeEVm000178t1	10582	10425.7	79.0356	1.57819
BgeEVm002436t1	10561	10404.7	126.962	2.54031
BgeEVm000878t1	10556	10399.7	152.439	3.05152
BgeEVm015263t1	10539	10382.7	86.2464	1.7293
BgeEVm020509t1	2258	2101.74	9.93855	0.984432
BgeEVm000182t4	10467	10310.7	203.934	4.11759
BgeEVm000822t1	10432	10275.7	8	0.162076
BgeEVm017005t1	4410	4253.74	0	0
BgeEVm006443t1	10403	10246.7	4.18747	0.0850763
BgeEVm012995t1	6799	6642.74	30.3152	0.95007
BgeEVm016941t1	5867	5710.74	1.62879e-07	5.93766e-09
BgeEVm026367t1	10337	10180.7	184.171	3.76603
BgeEVm021239t1	4811	4654.74	116.009	5.18844
BgeEVm000475t1	10309	10152.7	208.844	4.28233
BgeEVm000680t1	10293	10136.7	0	0
BgeEVm019304t1	10274	10117.7	129.737	2.66945
BgeEVm000108t1	10269	10112.7	26.7309	0.550285
BgeEVm003689t29	4217	4060.74	81.544	4.18051
BgeEVm000180t3	10238	10081.7	238.523	4.92534
BgeEVm021747t1	10151	9994.74	15.2763	0.318193
BgeEVm020507t1	2194	2037.74	19.2344	1.96505
BgeEVm030719t1	10127	9970.74	507.876	10.6041
BgeEVm002686t1	10074	9917.74	52.951	1.11149
BgeEVm000095t1	10065	9908.74	18	0.378178
BgeEVm001602t1	10064	9907.74	11.3519	0.238526
BgeEVm022801t1	6993	6836.74	200.406	6.10246
BgeEVm007446t1	2055	1898.74	0.67628	0.0741486
BgeEVm019305t1	10053	9896.74	127.228	2.67628
BgeEVm010634t1	10053	9896.74	39.7632	0.836433
BgeEVm022802t1	747	590.744	4.37646	1.54229
BgeEVm016883t1	10010	9853.74	3.71266	0.0784379
BgeEVm021527t1	10008	9851.74	1126.58	23.8064
BgeEVm007916t1	9969	9812.74	100.188	2.12553
BgeEVm021764t1	1291	1134.74	33.9656	6.23139
BgeEVm000276t1	9944	9787.74	22.2218	0.472649
BgeEVm020469t1	9924	9767.74	310.484	6.61741
BgeEVm015172t1	9915	9758.74	101.601	2.16745
BgeEVm000233t1	9900	9743.74	33.4077	0.713779
BgeEVm017817t1	9888	9731.74	593.894	12.7046
BgeEVm005521t1	9855	9698.74	1.29403	0.0277761
BgeEVm019863t1	669	512.766	31.9967	12.9906
BgeEVm021748t1	9852	9695.74	306.16	6.57371
BgeEVm009369t1	5566	5409.74	268.572	10.3354
BgeEVm006356t5	3947	3790.74	84.1096	4.61917
BgeEVm001619t1	9800	9643.74	365.477	7.88964
BgeEVm001956t1	9789	9632.74	0.000471433	1.01886e-05
BgeEVm015445t1	4967	4810.74	11.6127	0.50253
BgeEVm010079t4	9784	9627.74	109.949	2.37744
BgeEVm000510t1	9780	9623.74	83.3896	1.80389
BgeEVm017106t1	9734	9577.74	214.61	4.66476
BgeEVm000476t4	9731	9574.74	584.825	12.7157
BgeEVm005245t3	9718	9561.74	201.56	4.38844
BgeEVm019012t1	9710	9553.74	343.193	7.47838
BgeEVm004890t1	9703	9546.74	0	0
BgeEVm001016t1	9691	9534.74	174.785	3.81625
BgeEVm018873t1	9652	9495.74	306.242	6.71396
BgeEVm013137t1	9649	9492.74	104.027	2.28138
BgeEVm001500t1	9646	9489.74	15.7306	0.34509
BgeEVm000561t1	9630	9473.74	107.609	2.36466
BgeEVm017411t1	9624	9467.74	689.056	15.1513
BgeEVm001595t1	9621	9464.74	0	0
BgeEVm016383t1	9614	9457.74	156.799	3.45143
BgeEVm020797t1	3320	3163.74	82.2005	5.40899
BgeEVm022429t1	4086	3929.74	21.7253	1.15092
BgeEVm027581t1	9579	9422.74	3146.53	69.518
BgeEVm000101t1	9578	9421.74	44	0.972219
BgeEVm003852t1	9565	9408.74	0	0
BgeEVm017487t1	7189	7032.74	42.8424	1.26821
BgeEVm005655t1	9514	9357.74	8.00786	0.178151
BgeEVm019891t1	9458	9301.74	455.245	10.1888
BgeEVm021528t1	9435	9278.74	281.195	6.30902
BgeEVm022461t1	5940	5783.74	5.03811	0.181343
BgeEVm006591t7	9426	9269.74	30.8055	0.691835
BgeEVm034509t1	9425	9268.74	5035.83	113.108
BgeEVm017497t1	9420	9263.74	159.898	3.59334
BgeEVm001693t1	9420	9263.74	58	1.30342
BgeEVm004821t1	9417	9260.74	89.4535	2.01092
BgeEVm007746t1	1511	1354.74	89	13.6765
BgeEVm000573t5	9372	9215.74	53.542	1.2095
BgeEVm017180t1	1046	889.744	10.8307	2.53417
BgeEVm001233t1	9368	9211.74	22.2878	0.503695
BgeEVm007287t1	9366	9209.74	131.716	2.97738
BgeEVm000269t1	9359	9202.74	49.9936	1.13094
BgeEVm002116t4	9299	9142.74	3.41593	0.0777813
BgeEVm016500t1	9296	9139.74	433.389	9.87156
BgeEVm022515t1	9273	9116.74	300	6.85053
BgeEVm006592t1	9253	9096.74	26.2283	0.600243
BgeEVm003301t1	9233	9076.74	69.409	1.59195
BgeEVm017256t1	929	772.744	3.19868	0.861743
BgeEVm000922t1	9223	9066.74	57.7877	1.32687
BgeEVm020325t1	2911	2754.74	25.8549	1.95391
BgeEVm000546t1	9198	9041.74	72.822	1.67669
BgeEVm000121t1	9176	9019.74	0	0
BgeEVm000888t1	9170	9013.74	117.286	2.70885
BgeEVm000669t1	4482	4325.74	7.71366	0.371229
BgeEVm021240t1	5166	5009.74	89.9148	3.73644
BgeEVm017807t1	9136	8979.74	17.6436	0.409041
BgeEVm000472t8	9134	8977.74	7.15877	0.166002
BgeEVm009370t1	9105	8948.74	722.41	16.806
BgeEVm014220t1	1736	1579.74	4.14098	0.545706
BgeEVm001232t1	9084	8927.74	1.11519	0.0260045
BgeEVm001159t1	9080	8923.74	80.3634	1.8748
BgeEVm003351t1	9079	8922.74	50.9149	1.18792
BgeEVm000501t4	9076	8919.74	21.5071	0.501964
BgeEVm013625t1	9037	8880.74	93.5027	2.19188
BgeEVm012905t1	9036	8879.74	66.8857	1.56811
BgeEVm012483t5	9034	8877.74	23.8765	0.559901
BgeEVm023388t1	9023	8866.74	104.566	2.45509
BgeEVm003672t1	8984	8827.74	48.2375	1.13757
BgeEVm032517t1	8978	8821.74	9.93127	0.234365
BgeEVm020999t1	3866	3709.74	20.4079	1.14524
BgeEVm001073t1	8974	8817.74	53.1946	1.25589
BgeEVm003211t1	2425	2268.74	0	0
BgeEVm021713t2	5968	5811.74	24.1048	0.863456
BgeEVm002746t1	8953	8796.74	148.816	3.52184
BgeEVm028085t1	8953	8796.74	79.6464	1.88489
BgeEVm000280t1	8951	8794.74	210.201	4.9757
BgeEVm000127t1	8948	8791.74	3.99984	0.0947132
BgeEVm001955t1	8947	8790.74	28.1821	0.667407
BgeEVm018612t1	8897	8740.74	324.35	7.72518
BgeEVm021667t1	3590	3433.74	34.1633	2.07126
BgeEVm017902t1	8887	8730.74	212.375	5.06401
BgeEVm021992t1	8854	8697.74	50.4491	1.20751
BgeEVm000305t1	8852	8695.74	1.64759	0.0394444
BgeEVm032518t1	8849	8692.74	10.2372	0.245169
BgeEVm004123t6	8834	8677.74	44.6031	1.07004
BgeEVm006490t1	2717	2560.74	10.0481	0.816881
BgeEVm013510t1	4232	4075.74	21.5535	1.10091
BgeEVm021993t1	8828	8671.74	73.9165	1.77451
BgeEVm017730t1	1608	1451.74	12.3381	1.7693
BgeEVm023106t1	8811	8654.74	61.0263	1.46793
BgeEVm015067t1	3367	3210.74	63.6558	4.12738
BgeEVm018753t1	1039	882.744	16	3.77336
BgeEVm003024t1	8762	8605.74	6	0.145146
BgeEVm019283t1	8755	8598.74	21.6186	0.523402
BgeEVm017277t1	2186	2029.74	54.2908	5.56837
BgeEVm019139t1	1089	932.744	10.4441	2.33106
BgeEVm013551t1	5441	5284.74	544.366	21.4442
BgeEVm015642t1	5693	5536.74	170.598	6.41447
BgeEVm000186t1	8719	8562.74	25.9538	0.631001
BgeEVm003035t1	8719	8562.74	14.0628	0.341902
BgeEVm026320t1	8703	8546.74	389.191	9.47993
BgeEVm016780t1	4244	4087.74	11.1021	0.565412
BgeEVm021697t1	4559	4402.74	88.4937	4.18439
BgeEVm000536t1	8670	8513.74	300.222	7.34115
BgeEVm008686t2	8669	8512.74	0	0
BgeEVm000862t3	8665	8508.74	170.952	4.18265
BgeEVm009155t1	8662	8505.74	52	1.27272
BgeEVm014251t1	8659	8502.74	52.447	1.28412
BgeEVm005737t1	8656	8499.74	15	0.367391
BgeEVm010403t1	8651	8494.74	9.92493	0.243231
BgeEVm019892t1	8649	8492.74	118.977	2.91648
BgeEVm020277t1	8645	8488.74	63.959	1.56856
BgeEVm022516t1	8644	8487.74	57.9161	1.42053
BgeEVm017423t1	1294	1137.74	15	2.74466
BgeEVm015883t1	3677	3520.74	3	0.17739
BgeEVm013384t1	8638	8481.74	23.7648	0.5833
BgeEVm009604t5	1242	1085.74	2.3047	0.441905
BgeEVm008223t1	2152	1995.74	0	0
BgeEVm001053t1	8618	8461.74	0	0
BgeEVm005962t1	2169	2012.74	18.592	1.923
BgeEVm021972t1	6788	6631.74	247.974	7.78431
BgeEVm001192t1	8579	8422.74	41.9178	1.03607
BgeEVm006109t1	8569	8412.74	2.79912	0.0692669
BgeEVm000126t4	8565	8408.74	17.7881	0.440394
BgeEVm001258t1	8565	8408.74	8	0.198062
BgeEVm016607t1	4337	4180.74	0	0
BgeEVm004197t1	8537	8380.74	13.044	0.324018
BgeEVm010402t1	5967	5810.74	1361.46	48.7772
BgeEVm006464t1	8534	8377.74	25.7247	0.639243
BgeEVm004960t1	8519	8362.74	59.8552	1.49003
BgeEVm016561t1	8514	8357.74	826.841	20.5956
BgeEVm022422t1	416	260.62	1	0.798795
BgeEVm008209t1	8500	8343.74	128	3.19368
BgeEVm016333t1	2248	2091.74	0	0
BgeEVm019436t1	8495	8338.74	29.5467	0.737652
BgeEVm013516t1	8473	8316.74	106.744	2.67198
BgeEVm001398t1	8456	8299.74	49.6636	1.24571
BgeEVm005923t1	8454	8297.74	20	0.501779
BgeEVm006037t3	8452	8295.74	215.819	5.41598
BgeEVm026728t1	8451	8294.74	126.143	3.16593
BgeEVm013132t1	3268	3111.74	128.454	8.59379
BgeEVm016716t1	2722	2565.74	26.7044	2.16677
BgeEVm010273t1	8434	8277.74	851.443	21.4134
BgeEVm001347t1	8425	8268.74	26.0751	0.656491
BgeEVm020077t1	8425	8268.74	43.529	1.09593
BgeEVm001725t1	8418	8261.74	0	0
BgeEVm023977t1	8405	8248.74	310.943	7.84757
BgeEVm005389t3	8397	8240.74	49.1355	1.24128
BgeEVm006222t1	8397	8240.74	4	0.10105
BgeEVm002918t1	8390	8233.74	213.885	5.40787
BgeEVm000208t1	8379	8222.74	139.843	3.54053
BgeEVm021994t1	8379	8222.74	8.08059	0.204583
BgeEVm000439t1	8373	8216.74	144.527	3.66179
BgeEVm016657t1	3340	3183.74	7.58484	0.495965
BgeEVm008233t1	8360	8203.74	6.63726	0.16843
BgeEVm000243t1	8353	8196.74	96.3564	2.44727
BgeEVm000213t1	8342	8185.74	0	0
BgeEVm017395t1	700	543.755	4	1.53144
BgeEVm020909t1	1651	1494.74	2.38266	0.331846
BgeEVm020471t1	8335	8178.74	223.954	5.70052
BgeEVm008669t1	4838	4681.74	341.725	15.1954
BgeEVm017646t1	3294	3137.74	44.2385	2.93512
BgeEVm019581t1	8312	8155.74	561.811	14.3407
BgeEVm001184t1	8308	8151.74	58.735	1.49999
BgeEVm007981t1	4625	4468.74	142.599	6.64314
BgeEVm015011t1	8291	8134.74	9.89105	0.253129
BgeEVm000172t1	8289	8132.74	14	0.358372
BgeEVm024921t1	8287	8130.74	147.534	3.7775
BgeEVm003964t1	8276	8119.74	13.6109	0.34897
BgeEVm033195t1	8268	8111.74	70.5345	1.81021
BgeEVm000183t1	8260	8103.74	0	0
BgeEVm026729t1	8259	8102.74	109.618	2.81638
BgeEVm000928t3	8259	8102.74	68.2903	1.75456
BgeEVm000192t1	8255	8098.74	5	0.128527
BgeEVm017027t1	8248	8091.74	81.1219	2.08708
BgeEVm002896t1	8243	8086.74	11.7243	0.301827
BgeEVm000250t4	8242	8085.74	1.99804	0.051443
BgeEVm020448t1	8228	8071.74	50.7681	1.30938
BgeEVm001848t1	8217	8060.74	8	0.206613
BgeEVm000887t1	8201	8044.74	23.3631	0.604591
BgeEVm006914t2	8199	8042.74	106.936	2.76799
BgeEVm000555t1	8198	8041.74	158.769	4.11016
BgeEVm018997t1	8179	8022.74	182.714	4.74124
BgeEVm000284t1	8172	8015.74	19.4311	0.504658
BgeEVm001181t1	8151	7994.74	21.4884	0.559553
BgeEVm002404t1	8122	7965.74	121.288	3.16981
BgeEVm019713t1	8111	7954.74	22.9105	0.599586
BgeEVm001003t1	8108	7951.74	123.372	3.22995
BgeEVm014974t1	8104	7947.74	64.9893	1.70232
BgeEVm008490t1	8103	7946.74	281.678	7.37914
BgeEVm020420t1	5185	5028.74	249.909	10.3458
BgeEVm002115t3	8091	7934.74	66.0239	1.73225
BgeEVm005839t1	8055	7898.74	6.88771	0.181535
BgeEVm029541t1	8038	7881.74	13.8497	0.365815
BgeEVm002249t1	8035	7878.74	691.324	18.267
BgeEVm032519t1	8031	7874.74	738.352	19.5195
BgeEVm000190t1	8026	7869.74	0.544354	0.0144
BgeEVm002278t1	8024	7867.74	131.765	3.48651
BgeEVm008283t1	8023	7866.74	26.6204	0.704469
BgeEVm000389t1	8023	7866.74	132.758	3.51324
BgeEVm003750t1	8022	7865.74	16.8225	0.445239
BgeEVm017412t1	8021	7864.74	33.0034	0.873608
BgeEVm000383t1	8020	7863.74	35.3516	0.935884
BgeEVm005027t1	3740	3583.74	5.43739	0.315861
BgeEVm000401t1	8010	7853.74	8	0.212059
BgeEVm009733t1	7999	7842.74	47.9679	1.27328
BgeEVm019714t1	7993	7836.74	35.6042	0.945819
BgeEVm000671t4	7993	7836.74	64.6145	1.71647
BgeEVm001305t1	7988	7831.74	13.9297	0.370277
BgeEVm000585t1	7984	7827.74	91.1005	2.42285
BgeEVm002252t1	7980	7823.74	3	0.0798269
BgeEVm019707t1	691	534.755	7	2.72512
BgeEVm020862t1	7976	7819.74	131.232	3.49373
BgeEVm017400t1	7975	7818.74	125	3.32825
BgeEVm018311t1	4550	4393.74	50.3702	2.38661
BgeEVm000170t1	7957	7800.74	10.445	0.27875
BgeEVm006200t1	7940	7783.74	59.8305	1.60021
BgeEVm021000t1	3615	3458.74	1.48819	0.0895742
IMD_Tak1_BgeEVm005048t1	7934	7777.74	275.99	7.38725
BgeEVm012440t1	3517	3360.74	8	0.495561
BgeEVm001874t1	7928	7771.74	70.9252	1.89987
BgeEVm000386t1	7926	7769.74	63.8586	1.71102
BgeEVm000201t3	7924	7767.74	0	0
BgeEVm006901t1	7914	7757.74	15.1372	0.406212
BgeEVm029001t1	7913	7756.74	1499.02	40.2318
BgeEVm021060t1	7903	7746.74	37.8992	1.01848
BgeEVm017606t1	7892	7735.74	80.9544	2.17862
BgeEVm030650t1	7885	7728.74	404.639	10.8994
BgeEVm000244t3	7877	7720.74	39.3169	1.06014
BgeEVm006678t1	7871	7714.74	235.782	6.36256
BgeEVm001987t1	7867	7710.74	3.49799	0.094442
BgeEVm008031t1	1254	1097.74	0.502006	0.095203
BgeEVm025602t2	7857	7700.74	109.828	2.96909
BgeEVm009801t1	7843	7686.74	405	10.9687
BgeEVm009197t1	3557	3400.74	0	0
BgeEVm003500t1	7832	7675.74	63.8982	1.73305
BgeEVm015696t1	7827	7670.74	14.0687	0.381821
