target_id	length	eff_length	est_counts	tpm
BgeEVm019419t1	5455	5300.17	130.111	11.0458
BgeEVm020924t1	2297	2142.17	8.0653	1.6941
BgeEVm015615t1	10621	10466.2	36.4818	1.56841
BgeEVm008727t1	11614	11459.2	10.7786	0.423235
BgeEVm000115t1	16595	16440.2	50	1.36847
BgeEVm002379t3	16550	16395.2	155.552	4.26904
BgeEVm000566t1	9732	9577.17	7	0.328876
BgeEVm000979t1	16130	15975.2	28.7756	0.810496
BgeEVm001027t1	4104	3949.17	1.88682	0.21498
BgeEVm000021t1	15963	15808.2	27.2964	0.776954
BgeEVm016632t1	1293	1138.17	1	0.395334
BgeEVm005794t1	15925	15770.2	36.9133	1.05322
BgeEVm001454t3	15797	15642.2	26.805	0.771063
BgeEVm000778t1	15741	15586.2	264.794	7.64435
BgeEVm000833t1	15719	15564.2	81.548	2.35754
BgeEVm010802t1	1266	1111.17	0.178057	0.0721023
BgeEVm003239t1	15699	15544.2	47.3025	1.36927
BgeEVm000144t1	15602	15447.2	35.7454	1.04122
BgeEVm000552t4	15468	15313.2	22.584	0.663603
BgeEVm018454t1	6241	6086.17	15.4663	1.14344
BgeEVm022284t1	15112	14957.2	116.808	3.51395
BgeEVm001519t1	14989	14834.2	19.7302	0.598466
BgeEVm001519t10	11655	11500.2	0	0
BgeEVm021024t1	4634	4479.17	3.37342	0.338879
BgeEVm000067t1	14966	14811.2	0	0
BgeEVm018437t1	4926	4771.17	3	0.282923
BgeEVm020667t1	8668	8513.17	40.5612	2.14383
BgeEVm004367t1	14681	14526.2	59.1021	1.83073
BgeEVm017696t1	6411	6256.17	65.5508	4.71456
BgeEVm015619t2	14625	14470.2	41.3897	1.28703
BgeEVm014492t1	6179	6024.17	0	0
BgeEVm000058t4	14489	14334.2	199.849	6.27337
BgeEVm022286t1	14478	14323.2	38.3375	1.20436
BgeEVm000152t1	14403	14248.2	0	0
BgeEVm001107t1	14300	14145.2	37.2031	1.18343
BgeEVm015476t1	14267	14112.2	80.6434	2.57126
BgeEVm014379t1	4535	4380.17	42.8428	4.40107
BgeEVm006659t1	14152	13997.2	44.0772	1.41692
BgeEVm000215t4	14097	13942.2	5.94641	0.191909
BgeEVm010439t1	13961	13806.2	61.0737	1.99045
BgeEVm009300t1	1386	1231.17	8.21273	3.00152
BgeEVm003016t1	4201	4046.17	0	0
BgeEVm015747t1	7488	7333.17	5.50047	0.337504
BgeEVm018198t1	4111	3956.17	52.2798	5.94607
BgeEVm008758t1	8778	8623.17	0	0
BgeEVm002147t1	13572	13417.2	60.8026	2.03907
BgeEVm020683t1	1284	1129.17	3.388	1.35007
BgeEVm008603t1	13517	13362.2	24.4613	0.823711
BgeEVm016041t1	7788	7633.17	18.6354	1.09851
BgeEVm014577t1	7651	7496.17	14.811	0.889027
BgeEVm008334t1	5452	5297.17	3	0.254829
BgeEVm005338t1	13446	13291.2	143.891	4.87125
BgeEVm001349t3	13403	13248.2	34.0505	1.15648
BgeEVm015475t1	13321	13166.2	30.9722	1.05848
BgeEVm001923t1	13314	13159.2	206.527	7.06187
BgeEVm018761t3	9403	9248.17	0	0
BgeEVm026365t1	13288	13133.2	65.5569	2.24606
BgeEVm014291t1	13247	13092.2	59.8626	2.05739
BgeEVm000781t1	13153	12998.2	204.454	7.07759
BgeEVm014938t1	13149	12994.2	11.5785	0.400936
BgeEVm009658t1	7109	6954.17	16.0134	1.03612
BgeEVm007685t3	13028	12873.2	22.6618	0.7921
BgeEVm003005t1	12987	12832.2	36.6473	1.28503
BgeEVm005482t1	12984	12829.2	15.6489	0.548853
BgeEVm000043t1	12972	12817.2	191.059	6.70729
BgeEVm018405t1	378	224.085	0	0
BgeEVm018236t1	9892	9737.17	14.0353	0.648577
BgeEVm004582t4	12892	12737.2	18.9449	0.669252
BgeEVm000094t1	12880	12725.2	9	0.318237
BgeEVm000054t1	12866	12711.2	5	0.176993
BgeEVm019282t1	7985	7830.17	76.3086	4.38504
BgeEVm000193t1	12814	12659.2	39.969	1.42066
BgeEVm008726t1	12735	12580.2	84.4236	3.0196
BgeEVm004731t1	12693	12538.2	22.8075	0.818494
BgeEVm001080t5	12652	12497.2	25.7673	0.927744
BgeEVm006310t1	12584	12429.2	64.8744	2.34857
BgeEVm019185t1	3177	3022.17	6.11818	0.910909
BgeEVm005680t1	1970	1815.17	0	0
BgeEVm000040t1	12532	12377.2	22.7709	0.827808
BgeEVm007853t1	12519	12364.2	5.27609	0.192008
BgeEVm003829t1	12517	12362.2	108.562	3.95144
BgeEVm000693t1	12436	12281.2	27.3968	1.00376
BgeEVm000292t1	12386	12231.2	88.7457	3.26476
BgeEVm018774t1	12384	12229.2	46.9863	1.7288
BgeEVm022546t1	12348	12193.2	61.0367	2.2524
BgeEVm000062t1	12297	12142.2	46	1.70464
BgeEVm001860t1	12290	12135.2	31.9717	1.18547
BgeEVm008999t1	1770	1615.17	2.78204	0.775025
BgeEVm000073t1	12196	12041.2	66	2.4663
BgeEVm021152t1	3198	3043.17	3.23692	0.478604
BgeEVm021007t1	4386	4231.17	10.0237	1.06596
BgeEVm019890t1	8950	8795.17	43.9766	2.24983
BgeEVm000274t1	12003	11848.2	272.301	10.3412
BgeEVm009905t1	11956	11801.2	55.9404	2.13291
BgeEVm000069t1	11936	11781.2	321.258	12.2698
BgeEVm021746t1	9163	9008.17	31.8675	1.59178
BgeEVm017496t1	8214	8059.17	38.6643	2.15869
BgeEVm004974t1	8567	8412.17	105.481	5.64208
BgeEVm000057t1	11850	11695.2	34	1.30811
BgeEVm015095t1	11805	11650.2	39.3292	1.51899
BgeEVm020447t1	7969	7814.17	83.6587	4.81726
BgeEVm022225t1	6900	6745.17	15.0275	1.00246
BgeEVm018650t1	2817	2662.17	0	0
BgeEVm017886t1	5235	5080.17	80.7768	7.15451
BgeEVm000070t1	11671	11516.2	20.5332	0.802268
BgeEVm000051t1	11665	11510.2	0.913484	0.0357101
BgeEVm001638t1	11639	11484.2	2.45422	0.096158
BgeEVm000167t1	11607	11452.2	55.8805	2.19555
BgeEVm005459t1	11577	11422.2	38.0377	1.49843
BgeEVm005979t5	11547	11392.2	0	0
BgeEVm021512t1	7365	7210.17	16.7727	1.04671
BgeEVm004258t3	11535	11380.2	15.6869	0.620241
BgeEVm006551t1	11525	11370.2	30.311	1.19951
BgeEVm003839t4	4573	4418.17	17.7203	1.80467
BgeEVm000368t4	11477	11322.2	21.4328	0.851766
BgeEVm015823t1	1431	1276.17	1.11938	0.394675
BgeEVm010380t1	11400	11245.2	104.774	4.19236
BgeEVm021111t1	11395	11240.2	7.36883	0.294983
BgeEVm016952t1	7455	7300.17	133.83	8.24881
BgeEVm000100t1	11352	11197.2	21.9543	0.882233
BgeEVm020114t1	2324	2169.17	0	0
BgeEVm000450t1	11345	11190.2	0.0047008	0.00018902
BgeEVm020923t1	2235	2080.17	47.3921	10.2513
BgeEVm020905t1	11288	11133.2	11.5552	0.467014
BgeEVm021581t1	3106	2951.17	21	3.20182
BgeEVm002629t1	11276	11121.2	33.8722	1.37045
BgeEVm014422t1	5832	5677.17	15.8943	1.25974
BgeEVm018355t1	11178	11023.2	29.3064	1.19626
BgeEVm022175t1	4303	4148.17	3.39555	0.36832
BgeEVm018611t1	8364	8209.17	38.4082	2.10521
BgeEVm007684t3	11146	10991.2	101.144	4.14064
BgeEVm000055t1	11113	10958.2	372.633	15.3008
BgeEVm000122t1	11086	10931.2	44	1.81116
BgeEVm005682t1	1978	1823.17	5.30484	1.30923
BgeEVm000060t1	10999	10844.2	38	1.57674
BgeEVm013426t1	10996	10841.2	57.7719	2.39779
BgeEVm020696t1	10996	10841.2	34.6382	1.43764
BgeEVm019522t1	353	199.703	0	0
BgeEVm010633t1	8606	8451.17	14.4929	0.771634
BgeEVm031281t1	10917	10762.2	209.513	8.75957
BgeEVm000080t1	10915	10760.2	1.39432e-07	5.83063e-09
BgeEVm002134t3	10913	10758.2	77.8029	3.25408
BgeEVm001965t5	2837	2682.17	224.678	37.6917
BgeEVm022918t1	2780	2625.17	26.0461	4.46434
BgeEVm020057t1	7951	7796.17	13.4226	0.774688
BgeEVm015363t1	1995	1840.17	35.7712	8.74676
BgeEVm020068t1	1017	862.171	0	0
BgeEVm002800t2	4329	4174.17	6.4881	0.699389
BgeEVm018237t1	10731	10576.2	13.0744	0.556242
BgeEVm020468t1	8733	8578.17	4.25182	0.223024
BgeEVm019114t1	6010	5855.17	115.439	8.87121
BgeEVm000200t1	10707	10552.2	42.8824	1.82856
BgeEVm008170t1	1570	1415.17	3	0.953858
BgeEVm001884t1	10649	10494.2	19.2503	0.825392
BgeEVm008684t6	5195	5040.17	1.87044	0.166982
BgeEVm017437t1	2697	2542.17	2.61454	0.462767
BgeEVm000178t1	10582	10427.2	0	0
BgeEVm002436t1	10561	10406.2	24.565	1.06218
BgeEVm000878t1	10556	10401.2	170.89	7.39274
BgeEVm015263t1	10539	10384.2	22.5534	0.977261
BgeEVm020509t1	2258	2103.17	9.68946	2.07299
BgeEVm000182t4	10467	10312.2	90.7981	3.96185
BgeEVm000822t1	10432	10277.2	1.7066	0.074719
BgeEVm017005t1	4410	4255.17	1.2934	0.136768
BgeEVm006443t1	10403	10248.2	2.4001	0.105379
BgeEVm012995t1	6799	6644.17	0	0
BgeEVm016941t1	5867	5712.17	7.80475	0.614794
BgeEVm026367t1	10337	10182.2	67.3098	2.97447
BgeEVm021239t1	4811	4656.17	13.0922	1.26519
BgeEVm000475t1	10309	10154.2	189.549	8.3994
BgeEVm000680t1	10293	10138.2	0	0
BgeEVm019304t1	10274	10119.2	29.0569	1.29204
BgeEVm000108t1	10269	10114.2	2.87603	0.127948
BgeEVm003689t29	4217	4062.17	15.9868	1.77082
BgeEVm000180t3	10238	10083.2	52.0198	2.32137
BgeEVm021747t1	10151	9996.17	69.0815	3.10957
BgeEVm020507t1	2194	2039.17	3.61352	0.797348
BgeEVm030719t1	10127	9972.17	106.492	4.80507
BgeEVm002686t1	10074	9919.17	0	0
BgeEVm000095t1	10065	9910.17	12	0.544843
BgeEVm001602t1	10064	9909.17	14.9991	0.681082
BgeEVm022801t1	6993	6838.17	56.0201	3.68617
BgeEVm007446t1	2055	1900.17	1.88046	0.445289
BgeEVm019305t1	10053	9898.17	62.8164	2.85555
BgeEVm010634t1	10053	9898.17	18.1156	0.82351
BgeEVm022802t1	747	592.188	1.85394	1.40866
BgeEVm016883t1	10010	9855.17	0	0
BgeEVm021527t1	10008	9853.17	103.093	4.70788
BgeEVm007916t1	9969	9814.17	26	1.19204
BgeEVm021764t1	1291	1136.17	18.5608	7.35065
BgeEVm000276t1	9944	9789.17	30.3599	1.39549
BgeEVm020469t1	9924	9769.17	11.6664	0.537344
BgeEVm015172t1	9915	9760.17	77.7323	3.58357
BgeEVm000233t1	9900	9745.17	29.2429	1.35022
BgeEVm017817t1	9888	9733.17	24.5302	1.13401
BgeEVm005521t1	9855	9700.17	6.47109	0.300172
BgeEVm019863t1	669	514.188	0	0
BgeEVm021748t1	9852	9697.17	27.1137	1.2581
BgeEVm009369t1	5566	5411.17	53.5304	4.45124
BgeEVm006356t5	3947	3792.17	2.00393	0.237775
BgeEVm001619t1	9800	9645.17	6.20102	0.289284
BgeEVm001956t1	9789	9634.17	0.0017207	8.0364e-05
BgeEVm015445t1	4967	4812.17	19.7869	1.85015
BgeEVm010079t4	9784	9629.17	99.9633	4.67114
BgeEVm000510t1	9780	9625.17	11	0.514228
BgeEVm017106t1	9734	9579.17	82.4995	3.87521
BgeEVm000476t4	9731	9576.17	6.56057	0.308263
BgeEVm005245t3	9718	9563.17	57.1597	2.68943
BgeEVm019012t1	9710	9555.17	25.0417	1.17922
BgeEVm004890t1	9703	9548.17	0	0
BgeEVm001016t1	9691	9536.17	22.543	1.06368
BgeEVm018873t1	9652	9497.17	9.39163	0.444957
BgeEVm013137t1	9649	9494.17	2.55133	0.120915
BgeEVm001500t1	9646	9491.17	6.08889	0.288662
BgeEVm000561t1	9630	9475.17	13.1341	0.623714
BgeEVm017411t1	9624	9469.17	36.8772	1.75234
BgeEVm001595t1	9621	9466.17	0	0
BgeEVm016383t1	9614	9459.17	28.5605	1.35858
BgeEVm020797t1	3320	3165.17	2.90707	0.413266
BgeEVm022429t1	4086	3931.17	11.853	1.35669
BgeEVm027581t1	9579	9424.17	111.363	5.31702
BgeEVm000101t1	9578	9423.17	7	0.334251
BgeEVm003852t1	9565	9410.17	0	0
BgeEVm017487t1	7189	7034.17	4.62111	0.2956
BgeEVm005655t1	9514	9359.17	30.8577	1.48353
BgeEVm019891t1	9458	9303.17	94.7015	4.58034
BgeEVm021528t1	9435	9280.17	48.1804	2.33607
BgeEVm022461t1	5940	5785.17	4	0.311111
BgeEVm006591t7	9426	9271.17	9.15392	0.444267
BgeEVm034509t1	9425	9270.17	178.611	8.66944
BgeEVm017497t1	9420	9265.17	0	0
BgeEVm001693t1	9420	9265.17	13	0.631337
BgeEVm004821t1	9417	9262.17	68.6228	3.33371
BgeEVm007746t1	1511	1356.17	47	15.5939
BgeEVm000573t5	9372	9217.17	26.7713	1.3069
BgeEVm017180t1	1046	891.171	5.41159	2.73235
BgeEVm001233t1	9368	9213.17	0	0
BgeEVm007287t1	9366	9211.17	38.7217	1.89152
BgeEVm000269t1	9359	9204.17	21.757	1.06362
BgeEVm002116t4	9299	9144.17	3.47313	0.170903
BgeEVm016500t1	9296	9141.17	59.8545	2.94623
BgeEVm022515t1	9273	9118.17	49	2.41802
BgeEVm006592t1	9253	9098.17	17.7418	0.877435
BgeEVm003301t1	9233	9078.17	26.9061	1.33359
BgeEVm017256t1	929	774.171	2.98054	1.73232
BgeEVm000922t1	9223	9068.17	49.9872	2.48034
BgeEVm020325t1	2911	2756.17	3.23164	0.527579
BgeEVm000546t1	9198	9043.17	23.0111	1.14496
BgeEVm000121t1	9176	9021.17	2	0.0997559
BgeEVm000888t1	9170	9015.17	8	0.399289
BgeEVm000669t1	4482	4327.17	0	0
BgeEVm021240t1	5166	5011.17	23.4157	2.10252
BgeEVm017807t1	9136	8981.17	79.3336	3.97462
BgeEVm000472t8	9134	8979.17	0	0
BgeEVm009370t1	9105	8950.17	203	10.2056
BgeEVm014220t1	1736	1581.17	6.43926	1.83244
BgeEVm001232t1	9084	8929.17	8.70694	0.438759
BgeEVm001159t1	9080	8925.17	15.7456	0.793805
BgeEVm003351t1	9079	8924.17	31.2009	1.57315
BgeEVm000501t4	9076	8921.17	51.3456	2.58972
BgeEVm013625t1	9037	8882.17	37.0139	1.87507
BgeEVm012905t1	9036	8881.17	24.1561	1.22385
BgeEVm012483t5	9034	8879.17	16.8141	0.852067
BgeEVm023388t1	9023	8868.17	20.1922	1.02452
BgeEVm003672t1	8984	8829.17	0	0
BgeEVm032517t1	8978	8823.17	18.9567	0.966738
BgeEVm020999t1	3866	3711.17	41.3601	5.01467
BgeEVm001073t1	8974	8819.17	8.99979	0.459173
BgeEVm003211t1	2425	2270.17	0.683335	0.13544
BgeEVm021713t2	5968	5813.17	8.24231	0.637981
BgeEVm002746t1	8953	8798.17	47.8735	2.44835
BgeEVm028085t1	8953	8798.17	35.2174	1.80109
BgeEVm000280t1	8951	8796.17	66.0486	3.37863
BgeEVm000127t1	8948	8793.17	11.983	0.613183
BgeEVm001955t1	8947	8792.17	13.779	0.70517
BgeEVm018612t1	8897	8742.17	90.6212	4.66425
BgeEVm021667t1	3590	3435.17	28.5444	3.73891
BgeEVm017902t1	8887	8732.17	17.6414	0.909038
BgeEVm021992t1	8854	8699.17	12.3525	0.638921
BgeEVm000305t1	8852	8697.17	0	0
BgeEVm032518t1	8849	8694.17	1.87299	0.0969345
BgeEVm004123t6	8834	8679.17	12.2252	0.633795
BgeEVm006490t1	2717	2562.17	1	0.175616
BgeEVm013510t1	4232	4077.17	8.98215	0.991273
BgeEVm021993t1	8828	8673.17	19.1642	0.994223
BgeEVm017730t1	1608	1453.17	3.09702	0.958956
BgeEVm023106t1	8811	8656.17	44.1968	2.2974
BgeEVm015067t1	3367	3212.17	19.8186	2.77617
BgeEVm018753t1	1039	884.171	12	6.10684
BgeEVm003024t1	8762	8607.17	0	0
BgeEVm019283t1	8755	8600.17	6.35933	0.332718
BgeEVm017277t1	2186	2031.17	11.5324	2.55474
BgeEVm019139t1	1089	934.171	0	0
BgeEVm013551t1	5441	5286.17	24.996	2.12765
BgeEVm015642t1	5693	5538.17	142.575	11.5837
BgeEVm000186t1	8719	8564.17	3.36982	0.177049
BgeEVm003035t1	8719	8564.17	22.1367	1.16305
BgeEVm026320t1	8703	8548.17	64.703	3.40583
BgeEVm016780t1	4244	4089.17	1.10103	0.121154
BgeEVm021697t1	4559	4404.17	10.8474	1.10824
BgeEVm000536t1	8670	8515.17	11.2651	0.595271
BgeEVm008686t2	8669	8514.17	0	0
BgeEVm000862t3	8665	8510.17	77.1727	4.08035
BgeEVm009155t1	8662	8507.17	12	0.634699
BgeEVm014251t1	8659	8504.17	33.4531	1.77001
BgeEVm005737t1	8656	8501.17	33	1.74665
BgeEVm010403t1	8651	8496.17	10.3183	0.546456
BgeEVm019892t1	8649	8494.17	15.1291	0.801428
BgeEVm020277t1	8645	8490.17	18.1342	0.961069
BgeEVm022516t1	8644	8489.17	14.6735	0.777751
BgeEVm017423t1	1294	1139.17	1	0.394987
BgeEVm015883t1	3677	3522.17	0	0
BgeEVm013384t1	8638	8483.17	4.88642	0.259181
BgeEVm009604t5	1242	1087.17	0	0
BgeEVm008223t1	2152	1997.17	4.83217	1.08868
BgeEVm001053t1	8618	8463.17	4.65896	0.247701
BgeEVm005962t1	2169	2014.17	7.95432	1.77696
BgeEVm021972t1	6788	6633.17	75.7016	5.13518
BgeEVm001192t1	8579	8424.17	7	0.373889
BgeEVm006109t1	8569	8414.17	5.30985	0.28395
BgeEVm000126t4	8565	8410.17	12.2076	0.653127
BgeEVm001258t1	8565	8410.17	155.807	8.33594
BgeEVm016607t1	4337	4182.17	0	0
BgeEVm004197t1	8537	8382.17	9.78464	0.525242
BgeEVm010402t1	5967	5812.17	917.166	71.0037
BgeEVm006464t1	8534	8379.17	36.6881	1.97014
BgeEVm004960t1	8519	8364.17	26.4981	1.42549
BgeEVm016561t1	8514	8359.17	349.97	18.8382
BgeEVm022422t1	416	261.481	1.69589	2.91828
BgeEVm008209t1	8500	8345.17	27	1.45579
BgeEVm016333t1	2248	2093.17	85.8192	18.4481
BgeEVm019436t1	8495	8340.17	176.234	9.50794
BgeEVm013516t1	8473	8318.17	19.1247	1.03452
BgeEVm001398t1	8456	8301.17	18	0.975674
BgeEVm005923t1	8454	8299.17	11.8545	0.642718
BgeEVm006037t3	8452	8297.17	14.2406	0.772273
BgeEVm026728t1	8451	8296.17	22.5845	1.22491
BgeEVm013132t1	3268	3113.17	328.935	47.5422
BgeEVm016716t1	2722	2567.17	15.0706	2.64147
BgeEVm010273t1	8434	8279.17	9.29981	0.505427
BgeEVm001347t1	8425	8270.17	0	0
BgeEVm020077t1	8425	8270.17	19.3966	1.05532
BgeEVm001725t1	8418	8263.17	0	0
BgeEVm023977t1	8405	8250.17	57.4574	3.13368
BgeEVm005389t3	8397	8242.17	20.1531	1.1002
BgeEVm006222t1	8397	8242.17	13	0.709698
BgeEVm002918t1	8390	8235.17	67.6922	3.6986
BgeEVm000208t1	8379	8224.17	170.873	9.34873
BgeEVm021994t1	8379	8224.17	25.2885	1.38357
BgeEVm000439t1	8373	8218.17	211.216	11.5644
BgeEVm016657t1	3340	3185.17	3.43191	0.484814
BgeEVm008233t1	8360	8205.17	2.37932	0.130478
BgeEVm000243t1	8353	8198.17	20.6772	1.13487
BgeEVm000213t1	8342	8187.17	0	0
BgeEVm017395t1	700	545.188	0	0
BgeEVm020909t1	1651	1496.17	6.36575	1.91443
BgeEVm020471t1	8335	8180.17	94.2355	5.1835
BgeEVm008669t1	4838	4683.17	53.9119	5.17984
BgeEVm017646t1	3294	3139.17	94	13.4736
BgeEVm019581t1	8312	8157.17	70.6021	3.89448
BgeEVm001184t1	8308	8153.17	14.9474	0.824915
BgeEVm007981t1	4625	4470.17	7.05251	0.70989
BgeEVm015011t1	8291	8136.17	0	0
BgeEVm000172t1	8289	8134.17	3	0.165951
BgeEVm024921t1	8287	8132.17	28.035	1.55119
BgeEVm003964t1	8276	8121.17	23.5054	1.30233
BgeEVm033195t1	8268	8113.17	2.47447	0.137235
BgeEVm000183t1	8260	8105.17	6.88005	0.381945
BgeEVm026729t1	8259	8104.17	44.0661	2.44663
BgeEVm000928t3	8259	8104.17	7.34069	0.407568
BgeEVm000192t1	8255	8100.17	10	0.555491
BgeEVm017027t1	8248	8093.17	16.7532	0.931433
BgeEVm002896t1	8243	8088.17	1.43547	0.0798575
BgeEVm000250t4	8242	8087.17	0	0
BgeEVm020448t1	8228	8073.17	3.37115	0.187891
BgeEVm001848t1	8217	8062.17	13.8723	0.774227
BgeEVm000887t1	8201	8046.17	10	0.559219
BgeEVm006914t2	8199	8044.17	54.2947	3.03702
BgeEVm000555t1	8198	8043.17	36.4303	2.03802
BgeEVm018997t1	8179	8024.17	11.6539	0.653496
BgeEVm000284t1	8172	8017.17	10	0.561242
BgeEVm001181t1	8151	7996.17	28.4918	1.60328
BgeEVm002404t1	8122	7967.17	16.4281	0.927798
BgeEVm019713t1	8111	7956.17	4.00168	0.226313
BgeEVm001003t1	8108	7953.17	4	0.226303
BgeEVm014974t1	8104	7949.17	3.74353	0.2119
BgeEVm008490t1	8103	7948.17	46.5419	2.6348
BgeEVm020420t1	5185	5030.17	4.12237	0.368754
BgeEVm002115t3	8091	7936.17	10.5209	0.596506
BgeEVm005839t1	8055	7900.17	14.7533	0.840278
BgeEVm029541t1	8038	7883.17	0.000113919	6.50229e-06
BgeEVm002249t1	8035	7880.17	94.3784	5.38901
BgeEVm032519t1	8031	7876.17	138.465	7.91037
BgeEVm000190t1	8026	7871.17	1.05736	0.0604442
BgeEVm002278t1	8024	7869.17	0	0
BgeEVm008283t1	8023	7868.17	7.02025	0.401468
BgeEVm000389t1	8023	7868.17	33.4118	1.91072
BgeEVm003750t1	8022	7867.17	177.86	10.1726
BgeEVm017412t1	8021	7866.17	8.03977	0.459888
BgeEVm000383t1	8020	7865.17	10	0.572089
BgeEVm005027t1	3740	3585.17	12.3024	1.54401
BgeEVm000401t1	8010	7855.17	0	0
BgeEVm009733t1	7999	7844.17	11.9941	0.688008
BgeEVm019714t1	7993	7838.17	17.4687	1.00281
BgeEVm000671t4	7993	7838.17	28.9245	1.66044
BgeEVm001305t1	7988	7833.17	2.60564	0.149675
BgeEVm000585t1	7984	7829.17	40.4013	2.32194
BgeEVm002252t1	7980	7825.17	8	0.46001
BgeEVm019707t1	691	536.188	0	0
BgeEVm020862t1	7976	7821.17	22.2826	1.28193
BgeEVm017400t1	7975	7820.17	26	1.49599
BgeEVm018311t1	4550	4395.17	8.1547	0.834841
BgeEVm000170t1	7957	7802.17	5.1762	0.298516
BgeEVm006200t1	7940	7785.17	8.27125	0.478052
BgeEVm021000t1	3615	3460.17	0	0
IMD_Tak1_BgeEVm005048t1	7934	7779.17	95.4212	5.51929
BgeEVm012440t1	3517	3362.17	15	2.00744
BgeEVm001874t1	7928	7773.17	66.3345	3.83984
BgeEVm000386t1	7926	7771.17	14.1758	0.820792
BgeEVm000201t3	7924	7769.17	0	0
BgeEVm006901t1	7914	7759.17	8.10061	0.469758
BgeEVm029001t1	7913	7758.17	181.681	10.5371
BgeEVm021060t1	7903	7748.17	9.07194	0.526833
BgeEVm017606t1	7892	7737.17	14.208	0.82627
BgeEVm030650t1	7885	7730.17	31.6554	1.8426
BgeEVm000244t3	7877	7722.17	17.6806	1.03022
BgeEVm006678t1	7871	7716.17	98.8565	5.76468
BgeEVm001987t1	7867	7712.17	5	0.291719
BgeEVm008031t1	1254	1099.17	0	0
BgeEVm025602t2	7857	7702.17	13.4691	0.786857
BgeEVm009801t1	7843	7688.17	88	5.15028
BgeEVm009197t1	3557	3402.17	0	0
BgeEVm003500t1	7832	7677.17	14.3642	0.841884
BgeEVm015696t1	7827	7672.17	0	0
BgeEVm019864t1	5943	5788.17	8.4003	0.653017
BgeEVm015206t1	7821	7666.17	4071.71	238.985
