target_id	length	eff_length	est_counts	tpm
BgeEVm008603t1	13517	13363.8	51.0129	1.15622
BgeEVm016041t1	7788	7634.77	20.691	0.820866
BgeEVm014577t1	7651	7497.77	25.5716	1.03303
BgeEVm008334t1	5452	5298.77	0	0
BgeEVm005338t1	13446	13292.8	170.482	3.88463
BgeEVm001349t3	13403	13249.8	105.129	2.40326
BgeEVm015475t1	13321	13167.8	727.573	16.736
BgeEVm001923t1	13314	13160.8	171.856	3.95523
BgeEVm018761t3	9403	9249.77	0.000300476	9.83935e-06
BgeEVm026365t1	13288	13134.8	187.875	4.33245
BgeEVm014291t1	13247	13093.8	103.478	2.39371
BgeEVm000781t1	13153	12999.8	451.429	10.5182
BgeEVm014938t1	13149	12995.8	367.11	8.55623
BgeEVm009658t1	7109	6955.77	47.1422	2.05282
BgeEVm007685t3	13028	12874.8	55.076	1.29572
BgeEVm003005t1	12987	12833.8	46.9658	1.10845
BgeEVm005482t1	12984	12830.8	0	0
BgeEVm000043t1	12972	12818.8	5.8684	0.138663
BgeEVm018405t1	378	226.081	0	0
BgeEVm018236t1	9892	9738.77	49.4283	1.5373
BgeEVm004582t4	12892	12738.8	135.126	3.21292
BgeEVm000094t1	12880	12726.8	65	1.54697
BgeEVm000054t1	12866	12712.8	24	0.571819
BgeEVm019282t1	7985	7831.77	29.6536	1.14685
BgeEVm000193t1	12814	12660.8	225.372	5.39172
BgeEVm008726t1	12735	12581.8	115.141	2.7719
BgeEVm004731t1	12693	12539.8	456.451	11.0253
BgeEVm001080t5	12652	12498.8	49.0065	1.18761
BgeEVm006310t1	12584	12430.8	132.654	3.23229
BgeEVm019185t1	3177	3023.77	27.1591	2.72053
BgeEVm005680t1	1970	1816.77	6.86131	1.14392
BgeEVm000040t1	12532	12378.8	51.0085	1.24811
BgeEVm007853t1	12519	12365.8	10.0046	0.245057
BgeEVm003829t1	12517	12363.8	119.537	2.92845
BgeEVm000693t1	12436	12282.8	49.099	1.21078
BgeEVm000292t1	12386	12232.8	179.06	4.43365
BgeEVm018774t1	12384	12230.8	64.3236	1.59296
BgeEVm022546t1	12348	12194.8	2.02791	0.050369
BgeEVm000062t1	12297	12143.8	257	6.41013
BgeEVm001860t1	12290	12136.8	178.165	4.44639
BgeEVm008999t1	1770	1616.77	0	0
BgeEVm000073t1	12196	12042.8	66.0307	1.66076
BgeEVm021152t1	3198	3044.77	2	0.198959
BgeEVm021007t1	4386	4232.77	12.4699	0.892329
BgeEVm019890t1	8950	8796.77	107.406	3.69821
BgeEVm000274t1	12003	11849.8	13.6175	0.348077
BgeEVm009905t1	11956	11802.8	14.3959	0.369439
BgeEVm000069t1	11936	11782.8	354.723	9.11862
BgeEVm021746t1	9163	9009.77	113.178	3.80485
BgeEVm017496t1	8214	8060.77	128.189	4.81684
BgeEVm004974t1	8567	8413.77	177.744	6.39869
BgeEVm000057t1	11850	11696.8	18	0.466116
BgeEVm015095t1	11805	11651.8	136.743	3.55469
BgeEVm020447t1	7969	7815.77	226.137	8.7637
BgeEVm022225t1	6900	6746.77	27.6241	1.24017
BgeEVm018650t1	2817	2663.77	6	0.682247
BgeEVm017886t1	5235	5081.77	160.816	9.5852
BgeEVm000070t1	11671	11517.8	15.7082	0.413092
BgeEVm000051t1	11665	11511.8	0.215132	0.00566043
BgeEVm001638t1	11639	11485.8	245.084	6.46312
BgeEVm000167t1	11607	11453.8	11.3502	0.300154
BgeEVm005459t1	11577	11423.8	167.099	4.4305
BgeEVm005979t5	11547	11393.8	41.7961	1.11111
BgeEVm021512t1	7365	7211.77	85.4781	3.59005
BgeEVm004258t3	11535	11381.8	52.1806	1.38863
BgeEVm006551t1	11525	11371.8	22.567	0.60108
BgeEVm003839t4	4573	4419.77	52.9311	3.62742
BgeEVm000368t4	11477	11323.8	29.8006	0.797116
BgeEVm015823t1	1431	1277.77	32.7164	7.75531
BgeEVm010380t1	11400	11246.8	638.698	17.2011
BgeEVm021111t1	11395	11241.8	13.273	0.35762
BgeEVm016952t1	7455	7301.77	198.635	8.23976
BgeEVm000100t1	11352	11198.8	26.3955	0.713916
BgeEVm020114t1	2324	2170.77	2.40181	0.335129
BgeEVm000450t1	11345	11191.8	22.3313	0.604368
BgeEVm020923t1	2235	2081.77	282.614	41.1195
BgeEVm020905t1	11288	11134.8	38.0541	1.03516
BgeEVm021581t1	3106	2952.77	22	2.25673
BgeEVm002629t1	11276	11122.8	81.4167	2.21712
BgeEVm014422t1	5832	5678.77	44.877	2.39363
BgeEVm018355t1	11178	11024.8	99.7236	2.73978
BgeEVm022175t1	4303	4149.77	0	0
BgeEVm018611t1	8364	8210.77	73.6373	2.71645
BgeEVm007684t3	11146	10992.8	173.423	4.77845
BgeEVm000055t1	11113	10959.8	170.258	4.70536
BgeEVm000122t1	11086	10932.8	21.5575	0.597249
BgeEVm005682t1	1978	1824.77	8	1.32791
BgeEVm000060t1	10999	10845.8	25	0.69818
BgeEVm013426t1	10996	10842.8	321.823	8.99011
BgeEVm020696t1	10996	10842.8	31.8214	0.888928
BgeEVm019522t1	353	201.819	1	1.50081
BgeEVm010633t1	8606	8452.77	47.6101	1.70603
BgeEVm031281t1	10917	10763.8	465.663	13.1037
BgeEVm000080t1	10915	10761.8	0	0
BgeEVm002134t3	10913	10759.8	1175.5	33.0907
BgeEVm001965t5	2837	2683.77	0	0
BgeEVm022918t1	2780	2626.77	45.679	5.26722
BgeEVm020057t1	7951	7797.77	13.8783	0.539078
BgeEVm015363t1	1995	1841.77	0	0
BgeEVm020068t1	1017	863.772	3	1.05199
BgeEVm002800t2	4329	4175.77	8.30637	0.602507
BgeEVm018237t1	10731	10577.8	8888.82	254.529
BgeEVm020468t1	8733	8579.77	8.62458	0.304474
BgeEVm019114t1	6010	5856.77	260.733	13.4842
BgeEVm000200t1	10707	10553.8	56.6133	1.6248
BgeEVm008170t1	1570	1416.77	2	0.42758
BgeEVm001884t1	10649	10495.8	30.0314	0.866661
BgeEVm008684t6	5195	5041.77	13.9548	0.838357
BgeEVm017437t1	2697	2543.77	14.0202	1.66942
BgeEVm000178t1	10582	10428.8	37.472	1.08833
BgeEVm002436t1	10561	10407.8	64.6429	1.88127
BgeEVm000878t1	10556	10402.8	78.7015	2.29151
BgeEVm015263t1	10539	10385.8	16.7447	0.488343
BgeEVm020509t1	2258	2104.77	7.81295	1.12434
BgeEVm000182t4	10467	10313.8	121.13	3.55731
BgeEVm000822t1	10432	10278.8	0	0
BgeEVm017005t1	4410	4256.77	0	0
BgeEVm006443t1	10403	10249.8	0	0
BgeEVm012995t1	6799	6645.77	32.6444	1.48782
BgeEVm016941t1	5867	5713.77	0	0
BgeEVm026367t1	10337	10183.8	87.9436	2.61567
BgeEVm021239t1	4811	4657.77	38.6581	2.51391
BgeEVm000475t1	10309	10155.8	85.7011	2.556
BgeEVm000680t1	10293	10139.8	0	0
BgeEVm019304t1	10274	10120.8	49.0812	1.46889
BgeEVm000108t1	10269	10115.8	8.99731	0.269402
BgeEVm003689t29	4217	4063.77	55.985	4.17282
BgeEVm000180t3	10238	10084.8	100.939	3.03165
BgeEVm021747t1	10151	9997.77	12.5887	0.381386
BgeEVm020507t1	2194	2040.77	17.1242	2.54158
BgeEVm030719t1	10127	9973.77	311.898	9.47197
BgeEVm002686t1	10074	9920.77	25.8474	0.78915
BgeEVm000095t1	10065	9911.77	19	0.580617
BgeEVm001602t1	10064	9910.77	29.3064	0.89566
BgeEVm022801t1	6993	6839.77	179.175	7.93459
BgeEVm007446t1	2055	1901.77	1	0.159268
BgeEVm019305t1	10053	9899.77	102.671	3.14131
BgeEVm010634t1	10053	9899.77	21.0491	0.644016
BgeEVm022802t1	747	593.787	1.51845	0.774565
BgeEVm016883t1	10010	9856.77	3.66676	0.112677
BgeEVm021527t1	10008	9854.77	481.634	14.8033
BgeEVm007916t1	9969	9815.77	85.2887	2.63181
BgeEVm021764t1	1291	1137.77	20.2418	5.38866
BgeEVm000276t1	9944	9790.77	28.148	0.870799
BgeEVm020469t1	9924	9770.77	852.168	26.417
BgeEVm015172t1	9915	9761.77	68.8102	2.13507
BgeEVm000233t1	9900	9746.77	42.8383	1.33125
BgeEVm017817t1	9888	9734.77	230.319	7.16624
BgeEVm005521t1	9855	9701.77	0	0
BgeEVm019863t1	669	515.787	16.2591	9.54799
BgeEVm021748t1	9852	9698.77	204.042	6.3722
BgeEVm009369t1	5566	5412.77	217.271	12.1582
BgeEVm006356t5	3947	3793.77	95.5434	7.62811
BgeEVm001619t1	9800	9646.77	227.621	7.14691
BgeEVm001956t1	9789	9635.77	0	0
BgeEVm015445t1	4967	4813.77	26.0542	1.63938
BgeEVm010079t4	9784	9630.77	41.0961	1.29249
BgeEVm000510t1	9780	9626.77	29.3194	0.922489
BgeEVm017106t1	9734	9580.77	179.359	5.67035
BgeEVm000476t4	9731	9577.77	90.9484	2.8762
BgeEVm005245t3	9718	9564.77	181.844	5.75855
BgeEVm019012t1	9710	9556.77	174.536	5.53173
BgeEVm004890t1	9703	9549.77	0	0
BgeEVm001016t1	9691	9537.77	71.8241	2.28092
BgeEVm018873t1	9652	9498.77	199.973	6.37664
BgeEVm013137t1	9649	9495.77	70.2352	2.24033
BgeEVm001500t1	9646	9492.77	5.76941	0.184088
BgeEVm000561t1	9630	9476.77	21.1759	0.676814
BgeEVm017411t1	9624	9470.77	350.628	11.2137
BgeEVm001595t1	9621	9467.77	0	0
BgeEVm016383t1	9614	9460.77	62.2107	1.99171
BgeEVm020797t1	3320	3166.77	66.8569	6.39465
BgeEVm022429t1	4086	3932.77	22.6104	1.74139
BgeEVm027581t1	9579	9425.77	1562.3	50.2036
BgeEVm000101t1	9578	9424.77	26	0.835584
BgeEVm003852t1	9565	9411.77	0	0
BgeEVm017487t1	7189	7035.77	14.0328	0.604115
BgeEVm005655t1	9514	9360.77	19.8007	0.640703
BgeEVm019891t1	9458	9304.77	417.205	13.581
BgeEVm021528t1	9435	9281.77	285.514	9.31716
BgeEVm022461t1	5940	5786.77	10.066	0.526878
BgeEVm006591t7	9426	9272.77	20.3635	0.665166
BgeEVm034509t1	9425	9271.77	3688.37	120.492
BgeEVm017497t1	9420	9266.77	56.6225	1.85075
BgeEVm001693t1	9420	9266.77	43	1.40549
BgeEVm004821t1	9417	9263.77	93.0492	3.04237
BgeEVm007746t1	1511	1357.77	54	12.0463
BgeEVm000573t5	9372	9218.77	38.698	1.27146
BgeEVm017180t1	1046	892.772	1.25236	0.424891
BgeEVm001233t1	9368	9214.77	28.8702	0.948969
BgeEVm007287t1	9366	9212.77	55.0212	1.80895
BgeEVm000269t1	9359	9205.77	19.0299	0.626129
BgeEVm002116t4	9299	9145.77	0	0
BgeEVm016500t1	9296	9142.77	233.028	7.72
BgeEVm022515t1	9273	9119.77	209	6.94144
BgeEVm006592t1	9253	9099.77	10.3454	0.344353
BgeEVm003301t1	9233	9079.77	47.8561	1.59643
BgeEVm017256t1	929	775.787	1	0.390431
BgeEVm000922t1	9223	9069.77	45.2972	1.51273
BgeEVm020325t1	2911	2757.77	21.1104	2.3186
BgeEVm000546t1	9198	9044.77	18.1646	0.608297
BgeEVm000121t1	9176	9022.77	1	0.0335697
BgeEVm000888t1	9170	9016.77	30.774	1.03376
BgeEVm000669t1	4482	4328.77	10.226	0.715534
BgeEVm021240t1	5166	5012.77	24.756	1.49586
BgeEVm017807t1	9136	8982.77	7.06328	0.238168
BgeEVm000472t8	9134	8980.77	0	0
BgeEVm009370t1	9105	8951.77	287.663	9.73335
BgeEVm014220t1	1736	1582.77	3.77001	0.72146
BgeEVm001232t1	9084	8930.77	1.10616	0.037516
BgeEVm001159t1	9080	8926.77	31.5549	1.07068
BgeEVm003351t1	9079	8925.77	21.1901	0.719076
BgeEVm000501t4	9076	8922.77	20.2893	0.688739
BgeEVm013625t1	9037	8883.77	97.2143	3.31452
BgeEVm012905t1	9036	8882.77	40.3145	1.37468
BgeEVm012483t5	9034	8880.77	35.0732	1.19622
BgeEVm023388t1	9023	8869.77	25.5974	0.874121
BgeEVm003672t1	8984	8830.77	14.3851	0.493403
BgeEVm032517t1	8978	8824.77	2.55304	0.0876278
BgeEVm020999t1	3866	3712.77	0	0
BgeEVm001073t1	8974	8820.77	11.4017	0.391516
BgeEVm003211t1	2425	2271.77	4.06352	0.541783
BgeEVm021713t2	5968	5814.77	21.3927	1.11434
BgeEVm002746t1	8953	8799.77	94.0032	3.23563
BgeEVm028085t1	8953	8799.77	51.7509	1.78129
BgeEVm000280t1	8951	8797.77	132.254	4.55327
BgeEVm000127t1	8948	8794.77	0	0
BgeEVm001955t1	8947	8793.77	23.0179	0.792825
BgeEVm018612t1	8897	8743.77	127.548	4.41836
BgeEVm021667t1	3590	3436.77	23.1136	2.03706
BgeEVm017902t1	8887	8733.77	140.569	4.875
BgeEVm021992t1	8854	8700.77	28.9643	1.00831
BgeEVm000305t1	8852	8698.77	2	0.0696401
BgeEVm032518t1	8849	8695.77	4.69118	0.163404
BgeEVm004123t6	8834	8680.77	2.50903	0.0875456
BgeEVm006490t1	2717	2563.77	13.3785	1.58058
BgeEVm013510t1	4232	4078.77	27.9501	2.07559
BgeEVm021993t1	8828	8674.77	47.3757	1.65419
BgeEVm017730t1	1608	1454.77	22.7515	4.73699
BgeEVm023106t1	8811	8657.77	48.4446	1.69483
BgeEVm015067t1	3367	3213.77	33.8794	3.19307
BgeEVm018753t1	1039	885.772	14	4.78733
BgeEVm003024t1	8762	8608.77	7	0.246289
BgeEVm019283t1	8755	8601.77	13.8968	0.489345
BgeEVm017277t1	2186	2032.77	52.9119	7.8841
BgeEVm019139t1	1089	935.772	12.654	4.09587
BgeEVm013551t1	5441	5287.77	236.093	13.5238
BgeEVm015642t1	5693	5539.77	99.9413	5.46438
BgeEVm000186t1	8719	8565.77	13.0156	0.46024
BgeEVm003035t1	8719	8565.77	7.1958	0.254449
BgeEVm026320t1	8703	8549.77	282.189	9.99708
BgeEVm016780t1	4244	4090.77	3.12433	0.231334
BgeEVm021697t1	4559	4405.77	18.2158	1.25232
BgeEVm000536t1	8670	8516.77	186.905	6.64713
BgeEVm008686t2	8669	8515.77	4.9953	0.177675
BgeEVm000862t3	8665	8511.77	128.304	4.5657
BgeEVm009155t1	8662	8508.77	65	2.31384
BgeEVm014251t1	8659	8505.77	32.5688	1.15978
BgeEVm005737t1	8656	8502.77	4	0.142491
BgeEVm010403t1	8651	8497.77	10.814	0.385449
BgeEVm019892t1	8649	8495.77	57.5594	2.05211
BgeEVm020277t1	8645	8491.77	31.3155	1.11699
BgeEVm022516t1	8644	8490.77	24.7508	0.882938
BgeEVm017423t1	1294	1140.77	6	1.59309
BgeEVm015883t1	3677	3523.77	2	0.171913
BgeEVm013384t1	8638	8484.77	2.1707	0.0774904
BgeEVm009604t5	1242	1088.77	0	0
BgeEVm008223t1	2152	1998.77	0	0
BgeEVm001053t1	8618	8464.77	1.22999	0.0440122
BgeEVm005962t1	2169	2015.77	24.6335	3.70145
BgeEVm021972t1	6788	6634.77	150.931	6.89031
BgeEVm001192t1	8579	8425.77	14	0.503276
BgeEVm006109t1	8569	8415.77	0	0
BgeEVm000126t4	8565	8411.77	7.68748	0.276811
BgeEVm001258t1	8565	8411.77	3.00086	0.108055
BgeEVm016607t1	4337	4183.77	0	0
BgeEVm004197t1	8537	8383.77	9.7865	0.35357
BgeEVm010402t1	5967	5813.77	813.516	42.3834
BgeEVm006464t1	8534	8380.77	11.922	0.430876
BgeEVm004960t1	8519	8365.77	32.385	1.17253
BgeEVm016561t1	8514	8360.77	417.418	15.1221
BgeEVm022422t1	416	263.464	0	0
BgeEVm008209t1	8500	8346.77	72	2.61277
BgeEVm016333t1	2248	2094.77	8.67596	1.25449
BgeEVm019436t1	8495	8341.77	15.7838	0.573114
BgeEVm013516t1	8473	8319.77	52.1726	1.89941
BgeEVm001398t1	8456	8302.77	39	1.42275
BgeEVm005923t1	8454	8300.77	4	0.145958
BgeEVm006037t3	8452	8298.77	87.0627	3.17765
BgeEVm026728t1	8451	8297.77	45.5294	1.66195
BgeEVm013132t1	3268	3114.77	57.9828	5.63846
BgeEVm016716t1	2722	2568.77	12.0149	1.41671
BgeEVm010273t1	8434	8280.77	982.177	35.9258
BgeEVm001347t1	8425	8271.77	3.14785	0.115267
BgeEVm020077t1	8425	8271.77	26.731	0.978823
BgeEVm001725t1	8418	8264.77	0	0
BgeEVm023977t1	8405	8251.77	135.024	4.95623
BgeEVm005389t3	8397	8243.77	54.0123	1.98452
BgeEVm006222t1	8397	8243.77	1	0.0367419
BgeEVm002918t1	8390	8236.77	182.832	6.7233
BgeEVm000208t1	8379	8225.77	62.8047	2.31261
BgeEVm021994t1	8379	8225.77	10.0231	0.369075
BgeEVm000439t1	8373	8219.77	29.9095	1.10214
BgeEVm016657t1	3340	3186.77	8.03929	0.764107
BgeEVm008233t1	8360	8206.77	6.96086	0.256908
BgeEVm000243t1	8353	8199.77	27.8606	1.02914
BgeEVm000213t1	8342	8188.77	4.81684	0.178169
BgeEVm017395t1	700	546.787	0	0
BgeEVm020909t1	1651	1497.77	2.0484	0.414244
BgeEVm020471t1	8335	8181.77	145.551	5.38834
BgeEVm008669t1	4838	4684.77	299.453	19.361
BgeEVm017646t1	3294	3140.77	56.0642	5.40675
BgeEVm019581t1	8312	8158.77	407.802	15.1395
BgeEVm001184t1	8308	8154.77	68.3924	2.54029
BgeEVm007981t1	4625	4471.77	124.796	8.45293
BgeEVm015011t1	8291	8137.77	0	0
BgeEVm000172t1	8289	8135.77	7	0.260607
BgeEVm024921t1	8287	8133.77	91.6798	3.41405
BgeEVm003964t1	8276	8122.77	0	0
BgeEVm033195t1	8268	8114.77	24.7002	0.921961
BgeEVm000183t1	8260	8106.77	28.3319	1.05856
BgeEVm026729t1	8259	8105.77	70.1212	2.62025
BgeEVm000928t3	8259	8105.77	36.0821	1.3483
BgeEVm000192t1	8255	8101.77	2	0.0747717
BgeEVm017027t1	8248	8094.77	105.07	3.93151
BgeEVm002896t1	8243	8089.77	2.91638	0.109193
BgeEVm000250t4	8242	8088.77	4.00066	0.149808
BgeEVm020448t1	8228	8074.77	37.2215	1.39621
BgeEVm001848t1	8217	8063.77	0	0
BgeEVm000887t1	8201	8047.77	21	0.790371
BgeEVm006914t2	8199	8045.77	70.2821	2.64585
BgeEVm000555t1	8198	8044.77	68.5734	2.58184
BgeEVm018997t1	8179	8025.77	127.226	4.80151
BgeEVm000284t1	8172	8018.77	7	0.26441
BgeEVm001181t1	8151	7997.77	0	0
BgeEVm002404t1	8122	7968.77	32.854	1.24878
BgeEVm019713t1	8111	7957.77	13.4499	0.511937
BgeEVm001003t1	8108	7954.77	35.3839	1.3473
BgeEVm014974t1	8104	7950.77	32.8565	1.2517
BgeEVm008490t1	8103	7949.77	105.342	4.01362
BgeEVm020420t1	5185	5031.77	181.502	10.9257
BgeEVm002115t3	8091	7937.77	24.4753	0.933934
BgeEVm005839t1	8055	7901.77	3.58615	0.137465
BgeEVm029541t1	8038	7884.77	7.23484	0.277925
BgeEVm002249t1	8035	7881.77	370.124	14.2236
BgeEVm032519t1	8031	7877.77	403.1	15.4987
BgeEVm000190t1	8026	7872.77	0	0
BgeEVm002278t1	8024	7870.77	5.81467	0.223767
BgeEVm008283t1	8023	7869.77	15.2264	0.586034
BgeEVm000389t1	8023	7869.77	38.0357	1.46392
BgeEVm003750t1	8022	7868.77	58.9009	2.26727
BgeEVm017412t1	8021	7867.77	5.66006	0.2179
BgeEVm000383t1	8020	7866.77	11.0364	0.42493
BgeEVm005027t1	3740	3586.77	0.435491	0.0367759
BgeEVm000401t1	8010	7856.77	5.83973	0.225131
BgeEVm009733t1	7999	7845.77	39.9886	1.54379
BgeEVm019714t1	7993	7839.77	21	0.811341
BgeEVm000671t4	7993	7839.77	30.6615	1.18462
BgeEVm001305t1	7988	7834.77	12.9616	0.501094
BgeEVm000585t1	7984	7830.77	34.5281	1.33554
BgeEVm002252t1	7980	7826.77	1	0.0386995
BgeEVm019707t1	691	537.787	5.75574	3.24174
BgeEVm020862t1	7976	7822.77	68.2553	2.64279
BgeEVm017400t1	7975	7821.77	40	1.54897
BgeEVm018311t1	4550	4396.77	42.5126	2.92867
BgeEVm000170t1	7957	7803.77	0	0
BgeEVm006200t1	7940	7786.77	23.2231	0.903339
BgeEVm021000t1	3615	3461.77	0	0
IMD_Tak1_BgeEVm005048t1	7934	7780.77	187.543	7.30074
BgeEVm012440t1	3517	3363.77	16	1.44072
BgeEVm001874t1	7928	7774.77	68.9691	2.68692
BgeEVm000386t1	7926	7772.77	36.2477	1.41251
BgeEVm000201t3	7924	7770.77	0	0
BgeEVm006901t1	7914	7760.77	15.1826	0.592557
BgeEVm029001t1	7913	7759.77	1334.2	52.0786
BgeEVm021060t1	7903	7749.77	34.1757	1.33572
BgeEVm017606t1	7892	7738.77	35.5363	1.39088
BgeEVm030650t1	7885	7731.77	299.056	11.7155
BgeEVm000244t3	7877	7723.77	54.9528	2.155
BgeEVm006678t1	7871	7717.77	134.565	5.28113
BgeEVm001987t1	7867	7713.77	0	0
BgeEVm008031t1	1254	1100.77	0	0
BgeEVm025602t2	7857	7703.77	73.0368	2.87161
BgeEVm009801t1	7843	7689.77	195	7.68084
BgeEVm009197t1	3557	3403.77	0	0
BgeEVm003500t1	7832	7678.77	40.6327	1.60277
BgeEVm015696t1	7827	7673.77	8.52132	0.336345
BgeEVm019864t1	5943	5789.77	27.8139	1.45508
BgeEVm015206t1	7821	7667.77	60.414	2.38647
BgeEVm001965t87	1013	859.772	0	0
