target_id	length	eff_length	est_counts	tpm
BgeEVm003839t4	4573	4417.45	12.0977	1.38534
BgeEVm000368t4	11477	11321.5	0	0
BgeEVm015823t1	1431	1275.45	9.25686	3.67134
BgeEVm010380t1	11400	11244.5	22.692	1.02085
BgeEVm021111t1	11395	11239.5	10.4203	0.468989
BgeEVm016952t1	7455	7299.45	126.265	8.75019
BgeEVm000100t1	11352	11196.5	5.70724	0.257852
BgeEVm020114t1	2324	2168.45	0	0
BgeEVm000450t1	11345	11189.5	0	0
BgeEVm020923t1	2235	2079.45	48.6227	11.8281
BgeEVm020905t1	11288	11132.5	0	0
BgeEVm021581t1	3106	2950.45	15	2.57175
BgeEVm002629t1	11276	11120.5	6.84816	0.311514
BgeEVm014422t1	5832	5676.45	8.42323	0.750633
BgeEVm018355t1	11178	11022.5	22.2101	1.01929
BgeEVm022175t1	4303	4147.45	3.30034	0.402534
BgeEVm018611t1	8364	8208.45	17.77	1.09509
BgeEVm007684t3	11146	10990.5	87.2608	4.01633
BgeEVm000055t1	11113	10957.5	197.713	9.12748
BgeEVm000122t1	11086	10930.5	36.3945	1.68432
BgeEVm005682t1	1978	1822.45	0	0
BgeEVm000060t1	10999	10843.5	16	0.746412
BgeEVm013426t1	10996	10840.5	35.7605	1.66872
BgeEVm020696t1	10996	10840.5	15.3997	0.718608
BgeEVm019522t1	353	198.76	1	2.54506
BgeEVm010633t1	8606	8450.45	11.3957	0.682161
BgeEVm031281t1	10917	10761.5	138.97	6.53244
BgeEVm000080t1	10915	10759.5	0	0
BgeEVm002134t3	10913	10757.5	84.1251	3.95587
BgeEVm001965t5	2837	2681.45	140.979	26.5956
BgeEVm022918t1	2780	2624.45	14.3226	2.76063
BgeEVm020057t1	7951	7795.45	7.18375	0.466161
BgeEVm015363t1	1995	1839.45	23.7345	6.52705
BgeEVm020068t1	1017	861.454	0	0
BgeEVm002800t2	4329	4173.45	6.39215	0.774778
BgeEVm018237t1	10731	10575.5	6.77541	0.324088
BgeEVm020468t1	8733	8577.45	1.93155	0.113913
BgeEVm019114t1	6010	5854.45	204.867	17.7016
BgeEVm000200t1	10707	10551.5	13.6154	0.652745
BgeEVm008170t1	1570	1414.45	1	0.357633
BgeEVm001884t1	10649	10493.5	18.3964	0.886832
BgeEVm008684t6	5195	5039.45	4.07178	0.408721
BgeEVm017437t1	2697	2541.45	0	0
BgeEVm000178t1	10582	10426.5	0	0
BgeEVm002436t1	10561	10405.5	17.4087	0.846311
BgeEVm000878t1	10556	10400.5	171.573	8.34492
BgeEVm015263t1	10539	10383.5	34.4781	1.67968
BgeEVm020509t1	2258	2102.45	2.95095	0.710005
BgeEVm000182t4	10467	10311.5	25.1702	1.23479
BgeEVm000822t1	10432	10276.5	5.11946	0.252003
BgeEVm017005t1	4410	4254.45	1.88054	0.223597
BgeEVm006443t1	10403	10247.5	0	0
BgeEVm012995t1	6799	6643.45	1.34271	0.102239
BgeEVm016941t1	5867	5711.45	0	0
BgeEVm026367t1	10337	10181.5	50.497	2.50889
BgeEVm021239t1	4811	4655.45	5.43171	0.590202
BgeEVm000475t1	10309	10153.5	8.51636	0.424293
BgeEVm000680t1	10293	10137.5	1.49151	0.0744256
BgeEVm019304t1	10274	10118.5	16.192	0.809493
BgeEVm000108t1	10269	10113.5	1.51303	0.0756787
BgeEVm003689t29	4217	4061.45	10.6641	1.32822
BgeEVm000180t3	10238	10082.5	31.312	1.57098
BgeEVm021747t1	10151	9995.45	37.9575	1.92097
BgeEVm020507t1	2194	2038.45	1.5616	0.38752
BgeEVm030719t1	10127	9971.45	71.8233	3.64362
BgeEVm002686t1	10074	9918.45	0	0
BgeEVm000095t1	10065	9909.45	13	0.66362
BgeEVm001602t1	10064	9908.45	7.6647	0.391305
BgeEVm022801t1	6993	6837.45	26.8652	1.98756
BgeEVm007446t1	2055	1899.45	3.20547	0.853668
BgeEVm019305t1	10053	9897.45	20.0718	1.02586
BgeEVm010634t1	10053	9897.45	17.3934	0.888969
BgeEVm022802t1	747	591.454	0	0
BgeEVm016883t1	10010	9854.45	0	0
BgeEVm021527t1	10008	9852.45	38.0843	1.95537
BgeEVm007916t1	9969	9813.45	25.6009	1.31965
BgeEVm021764t1	1291	1135.45	0	0
BgeEVm000276t1	9944	9788.45	12.6296	0.652684
BgeEVm020469t1	9924	9768.45	0	0
BgeEVm015172t1	9915	9759.45	61.7341	3.19982
BgeEVm000233t1	9900	9744.45	0	0
BgeEVm017817t1	9888	9732.45	32.1009	1.66848
BgeEVm005521t1	9855	9699.45	6.16034	0.32128
BgeEVm019863t1	669	513.454	4.10498	4.04423
BgeEVm021748t1	9852	9696.45	36.7229	1.9158
BgeEVm009369t1	5566	5410.45	9.53989	0.89194
BgeEVm006356t5	3947	3791.45	3.38648	0.451823
BgeEVm001619t1	9800	9644.45	4.39234	0.23038
BgeEVm001956t1	9789	9633.45	0	0
BgeEVm015445t1	4967	4811.45	12.8306	1.34896
BgeEVm010079t4	9784	9628.45	91.527	4.8086
BgeEVm000510t1	9780	9624.45	9.0841	0.477454
BgeEVm017106t1	9734	9578.45	71.2349	3.76204
BgeEVm000476t4	9731	9575.45	12.6973	0.670779
BgeEVm005245t3	9718	9562.45	27.5182	1.45571
BgeEVm019012t1	9710	9554.45	0	0
BgeEVm004890t1	9703	9547.45	0	0
BgeEVm001016t1	9691	9535.45	15.4383	0.818998
BgeEVm018873t1	9652	9496.45	5.24302	0.279284
BgeEVm013137t1	9649	9493.45	15.0385	0.801321
BgeEVm001500t1	9646	9490.45	0	0
BgeEVm000561t1	9630	9474.45	6.56656	0.350598
BgeEVm017411t1	9624	9468.45	29.5104	1.5766
BgeEVm001595t1	9621	9465.45	5.40483	0.288846
BgeEVm016383t1	9614	9458.45	15.0404	0.80439
BgeEVm020797t1	3320	3164.45	1.10892	0.177266
BgeEVm022429t1	4086	3930.45	2.4577	0.316309
BgeEVm027581t1	9579	9423.45	85.3226	4.58016
BgeEVm000101t1	9578	9422.45	5	0.268431
BgeEVm003852t1	9565	9409.45	1.63754	0.0880348
BgeEVm017487t1	7189	7033.45	6.46338	0.464855
BgeEVm005655t1	9514	9358.45	20.983	1.1342
BgeEVm019891t1	9458	9302.45	71.1975	3.87162
BgeEVm021528t1	9435	9279.45	28.6529	1.56197
BgeEVm022461t1	5940	5784.45	2	0.174902
BgeEVm006591t7	9426	9270.45	1.35951	0.0741838
BgeEVm034509t1	9425	9269.45	92.0867	5.02538
BgeEVm017497t1	9420	9264.45	7.5519	0.412347
BgeEVm001693t1	9420	9264.45	5	0.273009
BgeEVm004821t1	9417	9261.45	13.7945	0.753445
BgeEVm007746t1	1511	1355.45	60	22.392
BgeEVm000573t5	9372	9216.45	20.3758	1.11835
BgeEVm017180t1	1046	890.454	8.03138	4.56252
BgeEVm001233t1	9368	9212.45	0	0
BgeEVm007287t1	9366	9210.45	36.9896	2.03154
BgeEVm000269t1	9359	9203.45	12.812	0.704191
BgeEVm002116t4	9299	9143.45	0	0
BgeEVm016500t1	9296	9140.45	31.1789	1.72551
BgeEVm022515t1	9273	9117.45	20	1.10964
BgeEVm006592t1	9253	9097.45	13.9873	0.777752
BgeEVm003301t1	9233	9077.45	17.7011	0.986421
BgeEVm017256t1	929	773.454	0	0
BgeEVm000922t1	9223	9067.45	7.93641	0.442756
BgeEVm020325t1	2911	2755.45	5.41331	0.993792
BgeEVm000546t1	9198	9042.45	18	1.00696
BgeEVm000121t1	9176	9020.45	2	0.112157
BgeEVm000888t1	9170	9014.45	1	0.056116
BgeEVm000669t1	4482	4326.45	0	0
BgeEVm021240t1	5166	5010.45	13.5729	1.37032
BgeEVm017807t1	9136	8980.45	49.8679	2.80898
BgeEVm000472t8	9134	8978.45	0	0
BgeEVm009370t1	9105	8949.45	128.422	7.25885
BgeEVm014220t1	1736	1580.45	0	0
BgeEVm001232t1	9084	8928.45	6.26102	0.354728
BgeEVm001159t1	9080	8924.45	24.2614	1.37518
BgeEVm003351t1	9079	8923.45	27.0946	1.53595
BgeEVm000501t4	9076	8920.45	19.8652	1.1265
BgeEVm013625t1	9037	8881.45	27.7582	1.581
BgeEVm012905t1	9036	8880.45	5.73836	0.326873
BgeEVm012483t5	9034	8878.45	7.96752	0.453954
BgeEVm023388t1	9023	8867.45	19.7385	1.12601
BgeEVm003672t1	8984	8828.45	7	0.401088
BgeEVm032517t1	8978	8822.45	18.7292	1.07388
BgeEVm020999t1	3866	3710.45	0	0
BgeEVm001073t1	8974	8818.45	4.73505	0.271617
BgeEVm003211t1	2425	2269.45	3.78142	0.842868
BgeEVm021713t2	5968	5812.45	0	0
BgeEVm002746t1	8953	8797.45	30.9017	1.77685
BgeEVm028085t1	8953	8797.45	15.1935	0.873629
BgeEVm000280t1	8951	8795.45	50.9858	2.93236
BgeEVm000127t1	8948	8792.45	6	0.345197
BgeEVm001955t1	8947	8791.45	25.3047	1.45602
BgeEVm018612t1	8897	8741.45	62.6855	3.62752
BgeEVm021667t1	3590	3434.45	10.6845	1.5737
BgeEVm017902t1	8887	8731.45	15.2695	0.884633
BgeEVm021992t1	8854	8698.45	11.9389	0.694301
BgeEVm000305t1	8852	8696.45	0	0
BgeEVm032518t1	8849	8693.45	0	0
BgeEVm004123t6	8834	8678.45	0	0
BgeEVm006490t1	2717	2561.45	0	0
BgeEVm013510t1	4232	4076.45	4.50686	0.559265
BgeEVm021993t1	8828	8672.45	2	0.116658
BgeEVm017730t1	1608	1452.45	7.8241	2.72495
BgeEVm023106t1	8811	8655.45	45.654	2.66818
BgeEVm015067t1	3367	3211.45	14.8365	2.33698
BgeEVm018753t1	1039	883.454	16	9.1614
BgeEVm003024t1	8762	8606.45	2	0.117552
BgeEVm019283t1	8755	8599.45	0	0
BgeEVm017277t1	2186	2030.45	5.09811	1.27011
BgeEVm019139t1	1089	933.454	0	0
BgeEVm013551t1	5441	5285.45	11.9018	1.13908
BgeEVm015642t1	5693	5537.45	67.4917	6.16547
BgeEVm000186t1	8719	8563.45	7.12246	0.420734
BgeEVm003035t1	8719	8563.45	20.2136	1.19405
BgeEVm026320t1	8703	8547.45	65.1214	3.85401
BgeEVm016780t1	4244	4088.45	0	0
BgeEVm021697t1	4559	4403.45	1.80927	0.207843
BgeEVm000536t1	8670	8514.45	7.92604	0.470897
BgeEVm008686t2	8669	8513.45	5.91764e-06	3.51616e-07
BgeEVm000862t3	8665	8509.45	29.8795	1.77622
BgeEVm009155t1	8662	8506.45	5	0.297336
BgeEVm014251t1	8659	8503.45	22.7027	1.35054
BgeEVm005737t1	8656	8500.45	16	0.952147
BgeEVm010403t1	8651	8495.45	11.0969	0.660757
BgeEVm019892t1	8649	8493.45	15	0.893373
BgeEVm020277t1	8645	8489.45	15.2521	0.908816
BgeEVm022516t1	8644	8488.45	11.3015	0.673492
BgeEVm017423t1	1294	1138.45	0	0
BgeEVm015883t1	3677	3521.45	1	0.143649
BgeEVm013384t1	8638	8482.45	2.75483	0.164285
BgeEVm009604t5	1242	1086.45	0	0
BgeEVm008223t1	2152	1996.45	2.27808	0.577212
BgeEVm001053t1	8618	8462.45	0	0
BgeEVm005962t1	2169	2013.45	2.79205	0.701467
BgeEVm021972t1	6788	6632.45	32.4762	2.47695
BgeEVm001192t1	8579	8423.45	7.51939	0.451563
BgeEVm006109t1	8569	8413.45	0	0
BgeEVm000126t4	8565	8409.45	30.6604	1.84432
BgeEVm001258t1	8565	8409.45	79	4.7521
BgeEVm016607t1	4337	4181.45	0	0
BgeEVm004197t1	8537	8381.45	0	0
BgeEVm010402t1	5967	5811.45	886.361	77.1528
BgeEVm006464t1	8534	8378.45	8.03169	0.484919
BgeEVm004960t1	8519	8363.45	17.1795	1.03908
BgeEVm016561t1	8514	8358.45	465.017	28.1429
BgeEVm022422t1	416	260.703	1	1.94035
BgeEVm008209t1	8500	8344.45	2	0.121243
BgeEVm016333t1	2248	2092.45	204.043	49.3279
BgeEVm019436t1	8495	8339.45	207.708	12.5992
BgeEVm013516t1	8473	8317.45	12.2134	0.742803
BgeEVm001398t1	8456	8300.45	8.06044	0.491228
BgeEVm005923t1	8454	8298.45	4	0.243831
BgeEVm006037t3	8452	8296.45	11.535	0.703314
BgeEVm026728t1	8451	8295.45	19.028	1.16032
BgeEVm013132t1	3268	3112.45	41.3298	6.71716
BgeEVm016716t1	2722	2566.45	24.7473	4.87775
BgeEVm010273t1	8434	8278.45	6.2989	0.384895
BgeEVm001347t1	8425	8269.45	0	0
BgeEVm020077t1	8425	8269.45	12.9743	0.793658
BgeEVm001725t1	8418	8262.45	0	0
BgeEVm023977t1	8405	8249.45	45.613	2.79698
BgeEVm005389t3	8397	8241.45	11.4782	0.704527
BgeEVm006222t1	8397	8241.45	8	0.491035
BgeEVm002918t1	8390	8234.45	48.3398	2.96959
BgeEVm000208t1	8379	8223.45	74.281	4.5693
BgeEVm021994t1	8379	8223.45	21	1.29179
BgeEVm000439t1	8373	8217.45	151.031	9.29725
BgeEVm016657t1	3340	3184.45	1.11952	0.177837
BgeEVm008233t1	8360	8204.45	8.72866	0.538175
BgeEVm000243t1	8353	8197.45	9.07642	0.560095
BgeEVm000213t1	8342	8186.45	0	0
BgeEVm017395t1	700	544.454	2	1.85821
BgeEVm020909t1	1651	1495.45	10	3.38262
BgeEVm020471t1	8335	8179.45	124.902	7.7245
BgeEVm008669t1	4838	4682.45	57.088	6.16733
BgeEVm017646t1	3294	3138.45	57	9.18724
BgeEVm019581t1	8312	8156.45	44.6733	2.77059
BgeEVm001184t1	8308	8152.45	6.26173	0.388537
BgeEVm007981t1	4625	4469.45	0.979446	0.110854
BgeEVm015011t1	8291	8135.45	0	0
BgeEVm000172t1	8289	8133.45	0	0
BgeEVm024921t1	8287	8131.45	10	0.622097
BgeEVm003964t1	8276	8120.45	3.26494	0.203386
BgeEVm033195t1	8268	8112.45	9.14032	0.569948
BgeEVm000183t1	8260	8104.45	0	0
BgeEVm026729t1	8259	8103.45	46.0147	2.87245
BgeEVm000928t3	8259	8103.45	6.50497	0.406071
BgeEVm000192t1	8255	8099.45	11	0.68701
BgeEVm017027t1	8248	8092.45	21.9301	1.37084
BgeEVm002896t1	8243	8087.45	1.31693	0.0823713
BgeEVm000250t4	8242	8086.45	0	0
BgeEVm020448t1	8228	8072.45	6.72132	0.421187
BgeEVm001848t1	8217	8061.45	5.00608	0.314131
BgeEVm000887t1	8201	8045.45	5	0.314373
BgeEVm006914t2	8199	8043.45	28.3998	1.78607
BgeEVm000555t1	8198	8042.45	10	0.628981
BgeEVm018997t1	8179	8023.45	13.8488	0.873129
BgeEVm000284t1	8172	8016.45	5	0.31551
BgeEVm001181t1	8151	7995.45	30.2661	1.91487
BgeEVm002404t1	8122	7966.45	17.2478	1.09521
BgeEVm019713t1	8111	7955.45	3.00518	0.191087
BgeEVm001003t1	8108	7952.45	5.19139	0.330224
BgeEVm014974t1	8104	7948.45	0	0
BgeEVm008490t1	8103	7947.45	43.6865	2.78064
BgeEVm020420t1	5185	5029.45	1	0.100579
BgeEVm002115t3	8091	7935.45	15.7221	1.00222
BgeEVm005839t1	8055	7899.45	1.91223	0.122453
BgeEVm029541t1	8038	7882.45	26.4116	1.69496
BgeEVm002249t1	8035	7879.45	41.1367	2.64094
BgeEVm032519t1	8031	7875.45	117.748	7.56316
BgeEVm000190t1	8026	7870.45	0	0
BgeEVm002278t1	8024	7868.45	19.6642	1.26419
BgeEVm008283t1	8023	7867.45	6.38578	0.410587
BgeEVm000389t1	8023	7867.45	17.9533	1.15434
BgeEVm003750t1	8022	7866.45	247.9	15.9413
BgeEVm017412t1	8021	7865.45	2.62509	0.168829
BgeEVm000383t1	8020	7864.45	11	0.707539
BgeEVm005027t1	3740	3584.45	14	1.97575
BgeEVm000401t1	8010	7854.45	19	1.22367
BgeEVm009733t1	7999	7843.45	0	0
BgeEVm019714t1	7993	7837.45	12.4707	0.804897
BgeEVm000671t4	7993	7837.45	4.9625	0.320296
BgeEVm001305t1	7988	7832.45	0	0
BgeEVm000585t1	7984	7828.45	21.7559	1.40581
BgeEVm002252t1	7980	7824.45	2	0.129301
BgeEVm019707t1	691	535.454	0	0
BgeEVm020862t1	7976	7820.45	28.4717	1.84165
BgeEVm017400t1	7975	7819.45	16.1688	1.04599
BgeEVm018311t1	4550	4394.45	12.0532	1.38746
BgeEVm000170t1	7957	7801.45	3.97962	0.258043
BgeEVm006200t1	7940	7784.45	7.79805	0.506738
BgeEVm021000t1	3615	3459.45	0	0
IMD_Tak1_BgeEVm005048t1	7934	7778.45	45	2.92648
BgeEVm012440t1	3517	3361.45	2	0.300974
BgeEVm001874t1	7928	7772.45	15.3379	0.998237
BgeEVm000386t1	7926	7770.45	17.3133	1.12709
BgeEVm000201t3	7924	7768.45	0	0
BgeEVm006901t1	7914	7758.45	6	0.391203
BgeEVm029001t1	7913	7757.45	267.571	17.448
BgeEVm021060t1	7903	7747.45	5.12806	0.334827
BgeEVm017606t1	7892	7736.45	18.5498	1.21289
BgeEVm030650t1	7885	7729.45	22.6079	1.47958
BgeEVm000244t3	7877	7721.45	2.61494	0.171312
BgeEVm006678t1	7871	7715.45	22	1.4424
BgeEVm001987t1	7867	7711.45	6	0.393587
BgeEVm008031t1	1254	1098.45	0	0
BgeEVm025602t2	7857	7701.45	8.59428	0.564498
BgeEVm009801t1	7843	7687.45	84	5.52742
BgeEVm009197t1	3557	3401.45	0	0
BgeEVm003500t1	7832	7676.45	4.21697	0.277885
BgeEVm015696t1	7827	7671.45	0	0
BgeEVm019864t1	5943	5787.45	5.20232	0.454711
BgeEVm015206t1	7821	7665.45	2342.45	154.582
BgeEVm001965t87	1013	857.454	0	0
BgeEVm008930t1	7820	7664.45	0	0
BgeEVm019437t1	7813	7657.45	20.6638	1.36506
BgeEVm000267t1	7813	7657.45	3	0.198181
BgeEVm004604t1	7801	7645.45	1.30783	0.0865316
BgeEVm006036t1	7800	7644.45	60.8449	4.02628
BgeEVm022893t1	2020	1864.45	21.3039	5.78006
