target_id	length	eff_length	est_counts	tpm
BgeEVm000152t1	14403	14251.2	26.4992	0.870152
BgeEVm001107t1	14300	14148.2	30.2563	1.00076
BgeEVm015476t1	14267	14115.2	54.4448	1.80503
BgeEVm014379t1	4535	4383.21	23.4642	2.50512
BgeEVm006659t1	14152	14000.2	45.0683	1.50644
BgeEVm000215t4	14097	13945.2	5.61297	0.188357
BgeEVm010439t1	13961	13809.2	33.8985	1.14875
BgeEVm009300t1	1386	1234.21	9.11413	3.45575
BgeEVm003016t1	4201	4049.21	0.690989	0.0798575
BgeEVm015747t1	7488	7336.21	3.99492	0.25483
BgeEVm018198t1	4111	3959.21	24.2708	2.86873
BgeEVm008758t1	8778	8626.21	3.95933	0.214791
BgeEVm002147t1	13572	13420.2	26.9906	0.941169
BgeEVm020683t1	1284	1132.21	0	0
BgeEVm008603t1	13517	13365.2	4.08053	0.142875
BgeEVm016041t1	7788	7636.21	14.3106	0.876991
BgeEVm014577t1	7651	7499.21	5.46167	0.340819
BgeEVm008334t1	5452	5300.21	6	0.529752
BgeEVm005338t1	13446	13294.2	211.979	7.46184
BgeEVm001349t3	13403	13251.2	17.5666	0.620365
BgeEVm015475t1	13321	13169.2	16.2139	0.576158
BgeEVm001923t1	13314	13162.2	176.86	6.28803
BgeEVm018761t3	9403	9251.21	0	0
BgeEVm026365t1	13288	13136.2	17.9076	0.637942
BgeEVm014291t1	13247	13095.2	43.929	1.56983
BgeEVm000781t1	13153	13001.2	98.8615	3.55843
BgeEVm014938t1	13149	12997.2	19.8614	0.715111
BgeEVm009658t1	7109	6957.21	7.0964	0.477329
BgeEVm007685t3	13028	12876.2	20.2243	0.735023
BgeEVm003005t1	12987	12835.2	21.2221	0.773748
BgeEVm005482t1	12984	12832.2	1.71973	0.0627152
BgeEVm000043t1	12972	12820.2	231.426	8.44757
BgeEVm018405t1	378	226.66	0	0
BgeEVm018236t1	9892	9740.21	5.33627	0.25638
BgeEVm004582t4	12892	12740.2	6.13273	0.225264
BgeEVm000094t1	12880	12728.2	12	0.441193
BgeEVm000054t1	12866	12714.2	3	0.11042
BgeEVm019282t1	7985	7833.21	72.8733	4.35355
BgeEVm000193t1	12814	12662.2	37.9293	1.40178
BgeEVm008726t1	12735	12583.2	39.421	1.46606
BgeEVm004731t1	12693	12541.2	16.0586	0.599215
BgeEVm001080t5	12652	12500.2	28.4595	1.06543
BgeEVm006310t1	12584	12432.2	61.0577	2.2983
BgeEVm019185t1	3177	3025.21	5	0.773445
BgeEVm005680t1	1970	1818.21	0	0
BgeEVm000040t1	12532	12380.2	4.02914	0.1523
BgeEVm007853t1	12519	12367.2	1.73526	0.0656609
BgeEVm003829t1	12517	12365.2	70.0356	2.65053
BgeEVm000693t1	12436	12284.2	18.5597	0.70703
BgeEVm000292t1	12386	12234.2	47.3958	1.81292
BgeEVm018774t1	12384	12232.2	0	0
BgeEVm022546t1	12348	12196.2	27.0391	1.03748
BgeEVm000062t1	12297	12145.2	58	2.23479
BgeEVm001860t1	12290	12138.2	15.8883	0.612544
BgeEVm008999t1	1770	1618.21	0	0
BgeEVm000073t1	12196	12044.2	41.0638	1.59549
BgeEVm021152t1	3198	3046.21	0	0
BgeEVm021007t1	4386	4234.21	13.9448	1.54119
BgeEVm019890t1	8950	8798.21	27.5884	1.46739
BgeEVm000274t1	12003	11851.2	164.175	6.48275
BgeEVm009905t1	11956	11804.2	24.8068	0.983442
BgeEVm000069t1	11936	11784.2	252.19	10.0148
BgeEVm021746t1	9163	9011.21	13.9596	0.724946
BgeEVm017496t1	8214	8062.21	30.5434	1.77288
BgeEVm004974t1	8567	8415.21	38.6523	2.14944
BgeEVm000057t1	11850	11698.2	19	0.760062
BgeEVm015095t1	11805	11653.2	16.2833	0.6539
BgeEVm020447t1	7969	7817.21	68.2259	4.08425
BgeEVm022225t1	6900	6748.21	10.1881	0.706513
BgeEVm018650t1	2817	2665.21	2	0.351167
BgeEVm017886t1	5235	5083.21	83.2082	7.66024
BgeEVm000070t1	11671	11519.2	2.93408	0.119197
BgeEVm000051t1	11665	11513.2	0	0
BgeEVm001638t1	11639	11487.2	7.53242	0.306856
BgeEVm000167t1	11607	11455.2	59.0389	2.41185
BgeEVm005459t1	11577	11425.2	15.347	0.628598
BgeEVm005979t5	11547	11395.2	3.03258	0.124539
BgeEVm021512t1	7365	7213.21	10.4602	0.678616
BgeEVm004258t3	11535	11383.2	6.66593	0.274038
BgeEVm006551t1	11525	11373.2	7.06202	0.290576
BgeEVm003839t4	4573	4421.21	8.90671	0.942738
BgeEVm000368t4	11477	11325.2	6.06252	0.250508
BgeEVm015823t1	1431	1279.21	7.12073	2.60494
BgeEVm010380t1	11400	11248.2	57.7055	2.40076
BgeEVm021111t1	11395	11243.2	9.80519	0.408113
BgeEVm016952t1	7455	7303.21	114.63	7.34513
BgeEVm000100t1	11352	11200.2	3.42549	0.143124
BgeEVm020114t1	2324	2172.21	0	0
BgeEVm000450t1	11345	11193.2	4.67681e-08	1.95528e-09
BgeEVm020923t1	2235	2083.21	38.3014	8.60392
BgeEVm020905t1	11288	11136.2	2.98434	0.125408
BgeEVm021581t1	3106	2954.21	14.2924	2.26401
BgeEVm002629t1	11276	11124.2	18.0047	0.75741
BgeEVm014422t1	5832	5680.21	11.9111	0.981298
BgeEVm018355t1	11178	11026.2	18.5702	0.788142
BgeEVm022175t1	4303	4151.21	0	0
BgeEVm018611t1	8364	8212.21	15.1276	0.862033
BgeEVm007684t3	11146	10994.2	29.7558	1.26655
BgeEVm000055t1	11113	10961.2	241.089	10.2928
BgeEVm000122t1	11086	10934.2	14.0263	0.600303
BgeEVm005682t1	1978	1826.21	2.20167	0.56418
BgeEVm000060t1	10999	10847.2	21	0.905974
BgeEVm013426t1	10996	10844.2	49.9545	2.15571
BgeEVm020696t1	10996	10844.2	8.85696	0.38221
BgeEVm019522t1	353	202.216	0	0
BgeEVm010633t1	8606	8454.21	11.3141	0.626268
BgeEVm031281t1	10917	10765.2	137.304	5.96865
BgeEVm000080t1	10915	10763.2	5.59092e-08	2.43084e-09
BgeEVm002134t3	10913	10761.2	40.1879	1.74763
BgeEVm001965t5	2837	2685.21	125.499	21.8715
BgeEVm022918t1	2780	2628.21	13.0729	2.3277
BgeEVm020057t1	7951	7799.21	8.17357	0.490428
BgeEVm015363t1	1995	1843.21	17.9163	4.5487
BgeEVm020068t1	1017	865.207	2	1.08174
BgeEVm002800t2	4329	4177.21	0	0
BgeEVm018237t1	10731	10579.2	10.9024	0.482261
BgeEVm020468t1	8733	8581.21	0	0
BgeEVm019114t1	6010	5858.21	102.38	8.17836
BgeEVm000200t1	10707	10555.2	20.9375	0.928266
BgeEVm008170t1	1570	1418.21	2	0.659941
BgeEVm001884t1	10649	10497.2	19.4566	0.867378
BgeEVm008684t6	5195	5043.21	0	0
BgeEVm017437t1	2697	2545.21	2.69361	0.495252
BgeEVm000178t1	10582	10430.2	6.68315	0.299849
BgeEVm002436t1	10561	10409.2	19.404	0.872347
BgeEVm000878t1	10556	10404.2	122.361	5.50361
BgeEVm015263t1	10539	10387.2	13.8274	0.622957
BgeEVm020509t1	2258	2106.21	3.84772	0.854903
BgeEVm000182t4	10467	10315.2	29.0568	1.31821
BgeEVm000822t1	10432	10280.2	0	0
BgeEVm017005t1	4410	4258.21	0	0
BgeEVm006443t1	10403	10251.2	4.88274	0.222897
BgeEVm012995t1	6799	6647.21	0	0
BgeEVm016941t1	5867	5715.21	0.000667732	5.46745e-05
BgeEVm026367t1	10337	10185.2	45.875	2.10776
BgeEVm021239t1	4811	4659.21	5.50833	0.553251
BgeEVm000475t1	10309	10157.2	39.6859	1.82842
BgeEVm000680t1	10293	10141.2	0	0
BgeEVm019304t1	10274	10122.2	7.56434	0.349712
BgeEVm000108t1	10269	10117.2	1.33179	0.0616014
BgeEVm003689t29	4217	4065.21	15.4374	1.77707
BgeEVm000180t3	10238	10086.2	27.4946	1.27566
BgeEVm021747t1	10151	9999.21	20.0454	0.938129
BgeEVm020507t1	2194	2042.21	6.28421	1.44001
BgeEVm030719t1	10127	9975.21	88.5792	4.15551
BgeEVm002686t1	10074	9922.21	0	0
BgeEVm000095t1	10065	9913.21	10	0.472063
BgeEVm001602t1	10064	9912.21	12.769	0.602839
BgeEVm022801t1	6993	6841.21	35.9674	2.46032
BgeEVm007446t1	2055	1903.21	2.46927	0.607151
BgeEVm019305t1	10053	9901.21	24.4873	1.15736
BgeEVm010634t1	10053	9901.21	9.11969	0.431029
BgeEVm022802t1	747	595.207	0	0
BgeEVm016883t1	10010	9858.21	0	0
BgeEVm021527t1	10008	9856.21	31.1486	1.47891
BgeEVm007916t1	9969	9817.21	13	0.619683
BgeEVm021764t1	1291	1139.21	0	0
BgeEVm000276t1	9944	9792.21	13	0.621266
BgeEVm020469t1	9924	9772.21	16.807	0.804843
BgeEVm015172t1	9915	9763.21	45.178	2.16546
BgeEVm000233t1	9900	9748.21	47.225	2.26705
BgeEVm017817t1	9888	9736.21	18.5697	0.892545
BgeEVm005521t1	9855	9703.21	6	0.289368
BgeEVm019863t1	669	517.207	14.1938	12.8425
BgeEVm021748t1	9852	9700.21	20.2654	0.977663
BgeEVm009369t1	5566	5414.21	12.6709	1.09518
BgeEVm006356t5	3947	3795.21	4.58746	0.565655
BgeEVm001619t1	9800	9648.21	18.5843	0.901391
BgeEVm001956t1	9789	9637.21	8.52713	0.414063
BgeEVm015445t1	4967	4815.21	19.8829	1.93233
BgeEVm010079t4	9784	9632.21	45.6161	2.21619
BgeEVm000510t1	9780	9628.21	8.09849	0.393616
BgeEVm017106t1	9734	9582.21	57.2683	2.79681
BgeEVm000476t4	9731	9579.21	0	0
BgeEVm005245t3	9718	9566.21	44.61	2.18226
BgeEVm019012t1	9710	9558.21	0	0
BgeEVm004890t1	9703	9551.21	0	0
BgeEVm001016t1	9691	9539.21	13.5477	0.664611
BgeEVm018873t1	9652	9500.21	2.94915	0.145271
BgeEVm013137t1	9649	9497.21	4.32675	0.213197
BgeEVm001500t1	9646	9494.21	0	0
BgeEVm000561t1	9630	9478.21	4.37944	0.216226
BgeEVm017411t1	9624	9472.21	27.9653	1.3816
BgeEVm001595t1	9621	9469.21	1.53373	0.0757968
BgeEVm016383t1	9614	9462.21	30.1479	1.49101
BgeEVm020797t1	3320	3168.21	1	0.147707
BgeEVm022429t1	4086	3934.21	1.83208	0.217922
BgeEVm027581t1	9579	9427.21	140.755	6.98707
BgeEVm000101t1	9578	9426.21	8	0.397162
BgeEVm003852t1	9565	9413.21	0	0
BgeEVm017487t1	7189	7037.21	13.7879	0.916882
BgeEVm005655t1	9514	9362.21	17.8296	0.891205
BgeEVm019891t1	9458	9306.21	49.9357	2.51104
BgeEVm021528t1	9435	9283.21	17.38	0.876124
BgeEVm022461t1	5940	5788.21	1	0.0808482
BgeEVm006591t7	9426	9274.21	7.0239	0.354418
BgeEVm034509t1	9425	9273.21	48.0713	2.42588
BgeEVm017497t1	9420	9268.21	0	0
BgeEVm001693t1	9420	9268.21	16	0.807865
BgeEVm004821t1	9417	9265.21	27.3289	1.38032
BgeEVm007746t1	1511	1359.21	31	10.6731
BgeEVm000573t5	9372	9220.21	0	0
BgeEVm017180t1	1046	894.207	5	2.61666
BgeEVm001233t1	9368	9216.21	0	0
BgeEVm007287t1	9366	9214.21	41.4022	2.10271
BgeEVm000269t1	9359	9207.21	8.80575	0.447562
BgeEVm002116t4	9299	9147.21	3.09926	0.158557
BgeEVm016500t1	9296	9144.21	70.7408	3.62025
BgeEVm022515t1	9273	9121.21	36.2586	1.86026
BgeEVm006592t1	9253	9101.21	9.66261	0.496833
BgeEVm003301t1	9233	9081.21	16.433	0.846813
BgeEVm017256t1	929	777.207	1	0.602113
BgeEVm000922t1	9223	9071.21	14.5195	0.749035
BgeEVm020325t1	2911	2759.21	1.10296	0.187064
BgeEVm000546t1	9198	9046.21	12	0.620768
BgeEVm000121t1	9176	9024.21	1	0.0518568
BgeEVm000888t1	9170	9018.21	4	0.207565
BgeEVm000669t1	4482	4330.21	0	0
BgeEVm021240t1	5166	5014.21	9.54043	0.89039
BgeEVm017807t1	9136	8984.21	45.3726	2.36335
BgeEVm000472t8	9134	8982.21	0	0
BgeEVm009370t1	9105	8953.21	168.236	8.79335
BgeEVm014220t1	1736	1584.21	3.84902	1.13698
BgeEVm001232t1	9084	8932.21	1	0.0523909
BgeEVm001159t1	9080	8928.21	26.4287	1.38524
BgeEVm003351t1	9079	8927.21	14.3768	0.753637
BgeEVm000501t4	9076	8924.21	22.2254	1.16545
BgeEVm013625t1	9037	8885.21	16.3143	0.859243
BgeEVm012905t1	9036	8884.21	8.4706	0.44618
BgeEVm012483t5	9034	8882.21	5.78573	0.304826
BgeEVm023388t1	9023	8871.21	31.5209	1.66276
BgeEVm003672t1	8984	8832.21	6.51362	0.345118
BgeEVm032517t1	8978	8826.21	13.2627	0.703188
BgeEVm020999t1	3866	3714.21	18.4729	2.32747
BgeEVm001073t1	8974	8822.21	4.5787	0.242873
BgeEVm003211t1	2425	2273.21	0.820212	0.16885
BgeEVm021713t2	5968	5816.21	6.24518	0.502481
BgeEVm002746t1	8953	8801.21	38.3601	2.03963
BgeEVm028085t1	8953	8801.21	18.4576	0.981404
BgeEVm000280t1	8951	8799.21	33.6454	1.78936
BgeEVm000127t1	8948	8796.21	0	0
BgeEVm001955t1	8947	8795.21	24.5168	1.30446
BgeEVm018612t1	8897	8745.21	80.3319	4.29865
BgeEVm021667t1	3590	3438.21	11.6801	1.58976
BgeEVm017902t1	8887	8735.21	12.7159	0.681224
BgeEVm021992t1	8854	8702.21	20.6448	1.11018
BgeEVm000305t1	8852	8700.21	0	0
BgeEVm032518t1	8849	8697.21	0	0
BgeEVm004123t6	8834	8682.21	17.1247	0.92301
BgeEVm006490t1	2717	2565.21	0	0
BgeEVm013510t1	4232	4080.21	0	0
BgeEVm021993t1	8828	8676.21	3.03346	0.163615
BgeEVm017730t1	1608	1456.21	3.5935	1.15481
BgeEVm023106t1	8811	8659.21	35.838	1.93678
BgeEVm015067t1	3367	3215.21	14.7631	2.14874
BgeEVm018753t1	1039	887.207	3	1.58238
BgeEVm003024t1	8762	8610.21	1	0.0543502
BgeEVm019283t1	8755	8603.21	3.54675	0.192924
BgeEVm017277t1	2186	2034.21	1.71808	0.395242
BgeEVm019139t1	1089	937.207	0	0
BgeEVm013551t1	5441	5289.21	23.2222	2.0546
BgeEVm015642t1	5693	5541.21	57.3945	4.84709
BgeEVm000186t1	8719	8567.21	1.97488	0.107874
BgeEVm003035t1	8719	8567.21	15	0.819344
BgeEVm026320t1	8703	8551.21	41.0574	2.24687
BgeEVm016780t1	4244	4092.21	0	0
BgeEVm021697t1	4559	4407.21	0	0
BgeEVm000536t1	8670	8518.21	3.59419	0.197454
BgeEVm008686t2	8669	8517.21	0	0
BgeEVm000862t3	8665	8513.21	48.7791	2.68136
BgeEVm009155t1	8662	8510.21	5	0.274944
BgeEVm014251t1	8659	8507.21	16.5655	0.911239
BgeEVm005737t1	8656	8504.21	21	1.15558
BgeEVm010403t1	8651	8499.21	2.93932	0.161839
BgeEVm019892t1	8649	8497.21	18.4689	1.01714
BgeEVm020277t1	8645	8493.21	10.5221	0.579756
BgeEVm022516t1	8644	8492.21	14.4548	0.796539
BgeEVm017423t1	1294	1142.21	2	0.819407
BgeEVm015883t1	3677	3525.21	0	0
BgeEVm013384t1	8638	8486.21	5.54605	0.305833
BgeEVm009604t5	1242	1090.21	1.34112	0.575671
BgeEVm008223t1	2152	2000.21	2.55141	0.596924
BgeEVm001053t1	8618	8466.21	6.15098	0.339993
BgeEVm005962t1	2169	2017.21	2.99994	0.695949
BgeEVm021972t1	6788	6636.21	89.4858	6.31028
BgeEVm001192t1	8579	8427.21	5.02264	0.278909
BgeEVm006109t1	8569	8417.21	1.68045	0.0934267
BgeEVm000126t4	8565	8413.21	29.7216	1.6532
BgeEVm001258t1	8565	8413.21	88.7266	4.93522
BgeEVm016607t1	4337	4185.21	0	0
BgeEVm004197t1	8537	8385.21	0	0
BgeEVm010402t1	5967	5815.21	688.158	55.378
BgeEVm006464t1	8534	8382.21	30.1038	1.68065
BgeEVm004960t1	8519	8367.21	14.7556	0.82526
BgeEVm016561t1	8514	8362.21	530.914	29.711
BgeEVm022422t1	416	264.341	0	0
BgeEVm008209t1	8500	8348.21	8	0.448447
BgeEVm016333t1	2248	2096.21	133.925	29.898
BgeEVm019436t1	8495	8343.21	187.974	10.5434
BgeEVm013516t1	8473	8321.21	14.1359	0.79497
BgeEVm001398t1	8456	8304.21	7.24005	0.407998
BgeEVm005923t1	8454	8302.21	3	0.169099
BgeEVm006037t3	8452	8300.21	11.4419	0.645093
BgeEVm026728t1	8451	8299.21	10.6752	0.601938
BgeEVm013132t1	3268	3116.21	66	9.91134
BgeEVm016716t1	2722	2570.21	8.46218	1.54074
BgeEVm010273t1	8434	8282.21	2.61521	0.147766
BgeEVm001347t1	8425	8273.21	0	0
BgeEVm020077t1	8425	8273.21	10.2606	0.58038
BgeEVm001725t1	8418	8266.21	0	0
BgeEVm023977t1	8405	8253.21	51.7608	2.9349
BgeEVm005389t3	8397	8245.21	10.2974	0.584439
BgeEVm006222t1	8397	8245.21	12	0.681074
BgeEVm002918t1	8390	8238.21	32.992	1.87409
BgeEVm000208t1	8379	8227.21	74.9162	4.26126
BgeEVm021994t1	8379	8227.21	12.0997	0.688232
BgeEVm000439t1	8373	8221.21	64.4619	3.66929
BgeEVm016657t1	3340	3188.21	2.50487	0.367666
BgeEVm008233t1	8360	8208.21	0	0
BgeEVm000243t1	8353	8201.21	9.05248	0.51654
BgeEVm000213t1	8342	8190.21	0	0
BgeEVm017395t1	700	548.207	0	0
BgeEVm020909t1	1651	1499.21	1	0.312143
BgeEVm020471t1	8335	8183.21	36.5456	2.0899
BgeEVm008669t1	4838	4686.21	35.2869	3.52377
BgeEVm017646t1	3294	3142.21	81.8518	12.1901
BgeEVm019581t1	8312	8160.21	58.5695	3.35881
BgeEVm001184t1	8308	8156.21	6.86291	0.393763
BgeEVm007981t1	4625	4473.21	1.57155	0.164408
BgeEVm015011t1	8291	8139.21	0	0
BgeEVm000172t1	8289	8137.21	0	0
BgeEVm024921t1	8287	8135.21	17	0.977901
BgeEVm003964t1	8276	8124.21	17.4792	1.00683
BgeEVm033195t1	8268	8116.21	3.68722	0.212599
BgeEVm000183t1	8260	8108.21	0	0
BgeEVm026729t1	8259	8107.21	32.5691	1.87996
BgeEVm000928t3	8259	8107.21	7.52509	0.434365
BgeEVm000192t1	8255	8103.21	12	0.693009
BgeEVm017027t1	8248	8096.21	5.91268	0.341757
BgeEVm002896t1	8243	8091.21	0	0
BgeEVm000250t4	8242	8090.21	0	0
BgeEVm020448t1	8228	8076.21	7.77686	0.450621
BgeEVm001848t1	8217	8065.21	6.67788	0.387469
BgeEVm000887t1	8201	8049.21	7	0.406967
BgeEVm006914t2	8199	8047.21	52.552	3.05604
BgeEVm000555t1	8198	8046.21	6.95291	0.40438
BgeEVm018997t1	8179	8027.21	9.85583	0.57457
BgeEVm000284t1	8172	8020.21	18	1.05027
BgeEVm001181t1	8151	7999.21	12.2932	0.719169
BgeEVm002404t1	8122	7970.21	15.7628	0.925501
BgeEVm019713t1	8111	7959.21	3	0.176387
BgeEVm001003t1	8108	7956.21	3	0.176453
BgeEVm014974t1	8104	7952.21	0	0
BgeEVm008490t1	8103	7951.21	47.7397	2.80971
BgeEVm020420t1	5185	5033.21	6.4057	0.595575
BgeEVm002115t3	8091	7939.21	9.46426	0.557858
BgeEVm005839t1	8055	7903.21	3.63433	0.215197
BgeEVm029541t1	8038	7886.21	10.8137	0.641683
BgeEVm002249t1	8035	7883.21	64.7903	3.84611
BgeEVm032519t1	8031	7879.21	165.987	9.85837
BgeEVm000190t1	8026	7874.21	0.529902	0.0314922
BgeEVm002278t1	8024	7872.21	0	0
BgeEVm008283t1	8023	7871.21	2.12451	0.126308
BgeEVm000389t1	8023	7871.21	21.5551	1.28152
BgeEVm003750t1	8022	7870.21	152.049	9.04093
BgeEVm017412t1	8021	7869.21	10.7907	0.641701
BgeEVm000383t1	8020	7868.21	3	0.178427
BgeEVm005027t1	3740	3588.21	4.72456	0.616167
BgeEVm000401t1	8010	7858.21	0	0
BgeEVm009733t1	7999	7847.21	0	0
BgeEVm019714t1	7993	7841.21	15.4755	0.923584
BgeEVm000671t4	7993	7841.21	24.2228	1.44563
BgeEVm001305t1	7988	7836.21	0	0
BgeEVm000585t1	7984	7832.21	19.2767	1.15177
BgeEVm002252t1	7980	7828.21	5	0.298897
BgeEVm019707t1	691	539.207	1	0.867879
BgeEVm020862t1	7976	7824.21	17.2843	1.03377
BgeEVm017400t1	7975	7823.21	16	0.957083
BgeEVm018311t1	4550	4398.21	6.25178	0.665186
BgeEVm000170t1	7957	7805.21	4.96021	0.297392
BgeEVm006200t1	7940	7788.21	4.00344	0.240553
BgeEVm021000t1	3615	3463.21	0	0
IMD_Tak1_BgeEVm005048t1	7934	7782.21	82.6522	4.97011
BgeEVm012440t1	3517	3365.21	10	1.3906
BgeEVm001874t1	7928	7776.21	41.4981	2.49733
BgeEVm000386t1	7926	7774.21	12.3313	0.742277
BgeEVm000201t3	7924	7772.21	6	0.361261
BgeEVm006901t1	7914	7762.21	5	0.301439
BgeEVm029001t1	7913	7761.21	224.736	13.5506
BgeEVm021060t1	7903	7751.21	4.15161	0.250646
BgeEVm017606t1	7892	7740.21	12.5244	0.757216
BgeEVm030650t1	7885	7733.21	16	0.968222
BgeEVm000244t3	7877	7725.21	3.35652	0.203326
BgeEVm006678t1	7871	7719.21	42	2.54619
BgeEVm001987t1	7867	7715.21	5	0.303275
BgeEVm008031t1	1254	1102.21	0	0
BgeEVm025602t2	7857	7705.21	14.0337	0.85232
BgeEVm009801t1	7843	7691.21	35	2.12955
BgeEVm009197t1	3557	3405.21	2.59179	0.356181
BgeEVm003500t1	7832	7680.21	14.3636	0.875198
BgeEVm015696t1	7827	7675.21	1.83707	0.112009
BgeEVm019864t1	5943	5791.21	4.70022	0.379808
BgeEVm015206t1	7821	7669.21	3283.92	200.381
BgeEVm001965t87	1013	861.207	0	0
BgeEVm008930t1	7820	7668.21	6.58432	0.40182
BgeEVm019437t1	7813	7661.21	24.9126	1.52173
BgeEVm000267t1	7813	7661.21	7	0.427578
